index,date,orgunit,orgunituid,mech_code,partner,operatingunit,psnu,hts_tst.u15.f,hts_tst.u15.m,hts_tst.o15.f,hts_tst.o15.m,hts_tst_pos.u15.f,hts_tst_pos.u15.m,hts_tst_pos.o15.f,hts_tst_pos.o15.m,tx_new.u15.f,tx_new.u15.m,tx_new.o15.f,tx_new.o15.m,vmmc_circ.u15.m,vmmc_circ.o15.m,prep_new.u15.f,prep_new.u15.m,prep_new.o15.f,prep_new.o15.m,tx_curr.u15.f,tx_curr.u15.m,tx_curr.o15.f,tx_curr.o15.m,tx_mmd.u15.f.u3mo,tx_mmd.u15.m.u3mo,tx_mmd.o15.f.u3mo,tx_mmd.o15.m.u3mo,tx_mmd.u15.f.35mo,tx_mmd.u15.m.35mo,tx_mmd.o15.f.35mo,tx_mmd.o15.m.35mo,tx_mmd.u15.f.o6mo,tx_mmd.u15.m.o6mo,tx_mmd.o15.f.o6mo,tx_mmd.o15.m.o6mo
1735,2-Nov-20,Garashi Dispensary,DY55b5vIWjD,17719,APHIAPlus Pwani,Kenya,Kilifi,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1736,2-Nov-20,Gategi Health Centre,lmtezswxrLy,17718,Interchurch Medical Assistance. Inc,Kenya,Embu,0,0,17,2,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,,,,,,,,,,,,
1737,2-Nov-20,Gatimu Health Centre,yDVD7PQVNW3,17718,Interchurch Medical Assistance. Inc,Kenya,Nyandarua,0,0,5,1,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,,,,,,,,,,,,
1738,2-Nov-20,Gatunduri Dispensary,gQEY28Ondgf,17718,Interchurch Medical Assistance. Inc,Kenya,Embu,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,,,,,,,,,,,,
1739,2-Nov-20,Gatunga Health Centre,UVqXkWGPMha,17718,Interchurch Medical Assistance. Inc,Kenya,Tharaka Nithi,0,0,4,3,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,,,,,,,,,,,,
1740,2-Nov-20,Gatunga Model Health Centre,vDavi1lTko3,17718,Interchurch Medical Assistance. Inc,Kenya,Tharaka Nithi,1,1,22,7,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,,,,,,,,,,,,
1741,2-Nov-20,Geca Medical Clinic,bnExQrnu6ot,17719,APHIAPlus Pwani,Kenya,Mombasa,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1742,2-Nov-20,Gede Health Centre,Ordks0wfK4r,17719,APHIAPlus Pwani,Kenya,Kilifi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1743,2-Nov-20,Gekano Health Centre,YFp1PyCdq4W,18494,Afya Ziwani,Kenya,Nyamira County,1,0,6,2,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1744,2-Nov-20,Gertrudes Hospital,xNiyH2KcPq4,17718,Interchurch Medical Assistance. Inc,Kenya,Nairobi,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1745,2-Nov-20,Gesima Health Centre,eYOWlq17ijx,18494,Afya Ziwani,Kenya,Nyamira County,0,0,26,8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1746,2-Nov-20,Gesure Healh Cenre,TTOcTm3TRIv,18494,Afya Ziwani,Kenya,Nyamira County,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1747,2-Nov-20,Geta Bush Health Centre,VdWKAir7fEv,17718,Interchurch Medical Assistance. Inc,Kenya,Nyandarua,0,0,14,3,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,,,,,,,,,,,,
1748,2-Nov-20,Getare Health Centre,RlNUvgpbRIS,18494,Afya Ziwani,Kenya,Nyamira County,0,0,18,2,0,0,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1749,2-Nov-20,Getrude Dispensary,Yn4wNsOQBFU,17718,Interchurch Medical Assistance. Inc,Kenya,Embu,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,,,,,,,,,,,,
1750,2-Nov-20,Ghazi Dispensary,tT95QYrW8T0,17719,APHIAPlus Pwani,Kenya,Taita Taveta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1751,2-Nov-20,Gianchore Health Centre,TDSh0LBQeyz,18494,Afya Ziwani,Kenya,Nyamira County,1,0,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1752,2-Nov-20,Gichiche Dispensary,qO7hARsKOb6,17718,Interchurch Medical Assistance. Inc,Kenya,Embu,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,,,,,,,,,,,,
1753,2-Nov-20,Gietai (AIC) Dispensary,eSf2rhpbdQm,18494,Afya Ziwani,Kenya,Nyamira County,6,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1754,2-Nov-20,Gilgil Sub-District Hospital,hPIyu4DKz7A,18495,Afya Nyota Ya Bonde,Kenya,Nakuru,0,2,26,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755,2-Nov-20,Girango Dispensary,Ep1uTMWHrTQ,18494,Afya Ziwani,Kenya,Nyamira County,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756,2-Nov-20,Giriama Mission Dispensary,n1mgrdeZqAo,17719,APHIAPlus Pwani,Kenya,Kilifi,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757,2-Nov-20,Gita Sub County Hospital,H8BTOduPLYb,18494,Afya Ziwani,Kenya,Kisumu County,8,1,40,9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1758,2-Nov-20,Githogoro Runda Baptist Clinic (Getrudes Nairobi),oHE471AXa0g,17718,Interchurch Medical Assistance. Inc,Kenya,Nairobi,1,0,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1759,2-Nov-20,Gitoro Dispensary,zF1v5qs0nKg,17718,Interchurch Medical Assistance. Inc,Kenya,Meru,0,1,12,12,0,0,1,0,0,0,1,0,,,0,0,0,0,,,,,,,,,,,,,,,,
1760,2-Nov-20,Gitwamba Health Centre,bhpWnzkxE3U,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1761,2-Nov-20,Givole Dispensary,aTIZDsurMOw,14012,AMPATHPlus,Kenya,Vihiga County,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762,2-Nov-20,Givudimbuli Health Centre,jDax0bbRWOt,14012,AMPATHPlus,Kenya,Vihiga County,3,2,8,10,0,0,2,0,,,2,,,,,,,,,,,,,,,,,,,,,,,
1763,2-Nov-20,GK Prisons Dispensary (Ngeria),chnXeF8bfgv,14012,AMPATHPlus,Kenya,Uasin Gishu County,,,23,2,,,0,0,,,0,0,,,,,0,0,,,,,,,,,,,,,,,,
1764,2-Nov-20,Godo Dispensary,qqt73UrBR3H,17719,APHIAPlus Pwani,Kenya,Kwale,1,0,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1765,2-Nov-20,Gombato,wLUn7nqYeAs,17719,APHIAPlus Pwani,Kenya,Kwale,0,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1766,2-Nov-20,Gongoni Health Centre,BM1PQwnsHby,17719,APHIAPlus Pwani,Kenya,Kilifi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1767,2-Nov-20,Goseta Dispensary,idLD2LEefO5,14012,AMPATHPlus,Kenya,Trans-Nzoia County,1,,12,3,0,,0,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
1768,2-Nov-20,Gotani Dispensary,volfGYguJkC,17719,APHIAPlus Pwani,Kenya,Kilifi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769,2-Nov-20,Grassland Dispensary,gTxCpscLKEH,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,8,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1770,2-Nov-20,Great Comm Medical Clinic,Z4DZDKNwAJd,18495,Afya Nyota Ya Bonde,Kenya,Nakuru,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771,2-Nov-20,Guru Nanak Hospital,fuL2jDyrOOu,17718,Interchurch Medical Assistance. Inc,Kenya,Nairobi,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1772,2-Nov-20,Hamisi Sub County Hospital,ADs9CYKrCMH,14012,AMPATHPlus,Kenya,Vihiga County,1,,13,7,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1773,2-Nov-20,Health Source Medical Centre,wNb0xlZ7L5j,17719,APHIAPlus Pwani,Kenya,Mombasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1774,2-Nov-20,Hekima Dispensary,H9TbWoVf7qe,18495,Afya Nyota Ya Bonde,Kenya,Nakuru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1775,2-Nov-20,Hema Medical Clinic,OHwfseHJojC,14012,AMPATHPlus,Kenya,Vihiga County,,,1,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1776,2-Nov-20,Holy Spirit Health Centre,aXfudBleDIL,18495,Afya Nyota Ya Bonde,Kenya,Nakuru,0,0,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777,2-Nov-20,Hope Medical Clinic ( Githurai),K6bu5C8hJoe,17718,Interchurch Medical Assistance. Inc,Kenya,Nairobi,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1778,2-Nov-20,Horesha Medicalicare,ly90wBEPAs0,17719,APHIAPlus Pwani,Kenya,Taita Taveta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1779,2-Nov-20,Huhoini Dispensary,CpuonBKIJba,17718,Interchurch Medical Assistance. Inc,Kenya,Nyandarua,0,0,2,1,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,,,,,,,,,,,,
1780,2-Nov-20,Huruma Dispensary,AdTqXtJBYOH,18495,Afya Nyota Ya Bonde,Kenya,Nakuru,0,0,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1781,2-Nov-20,Huruma District Hospital,ZGqUHXgmVex,14012,AMPATHPlus,Kenya,Uasin Gishu County,,1,63,12,,0,2,3,,,1,4,,,,,,,,,,,,,,,,,,,,,,
1782,2-Nov-20,Huruma Nursing Home,VGke2SoZbji,17718,Interchurch Medical Assistance. Inc,Kenya,Nairobi,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1783,2-Nov-20,ICFM Dreamland MISSION Hospital,aTAAPAQGkZv,14012,AMPATHPlus,Kenya,Bungoma County,,1,8,5,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1784,2-Nov-20,Ichomba Clinic,WbOSQm83adC,17718,Interchurch Medical Assistance. Inc,Kenya,Meru,0,0,7,5,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,,,,,,,,,,,,
1785,2-Nov-20,ICRH Drop-in-Centre (Kilifi),ZcuwkES9ejZ,17719,APHIAPlus Pwani,Kenya,Kilifi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1786,2-Nov-20,Iduku Dispensary,qwtSost9JGa,14012,AMPATHPlus,Kenya,Vihiga County,,,13,6,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1787,2-Nov-20,Igara Dispensary,run3jBEUUAb,14012,AMPATHPlus,Kenya,Busia County,,,1,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1788,2-Nov-20,Igena-Itambe Dispensary,NdFNV7sygVk,18494,Afya Ziwani,Kenya,Nyamira County,3,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1789,2-Nov-20,Igoki Dispensary,URINYkRF6cu,17718,Interchurch Medical Assistance. Inc,Kenya,Meru,0,2,3,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,,,,,,,,,,,,
1790,2-Nov-20,Iguhu Sub County Hospital,VxahBZgIXxA,14012,AMPATHPlus,Kenya,Kakamega County,2,,16,4,0,,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,
1791,2-Nov-20,Ikobe Health Centre,R95fcq0StKD,18494,Afya Ziwani,Kenya,Nyamira County,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1792,2-Nov-20,Ikonge Dispensary,SuRNiXtqras,18494,Afya Ziwani,Kenya,Nyamira County,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1793,2-Nov-20,Ikonzo Model Health Centre,dolByQey3Sb,14012,AMPATHPlus,Kenya,Busia County,2,,27,5,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1794,2-Nov-20,Ikumbi Health Centre,dqG5iPGN6kc,18495,Afya Nyota Ya Bonde,Kenya,Nakuru,1,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1795,2-Nov-20,Ikuu Dispensary,hdruOpsxv36,17718,Interchurch Medical Assistance. Inc,Kenya,Tharaka Nithi,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,,,,,,,,,,,,
1796,2-Nov-20,Ikuywa Dispensary,CImy8GUdxi7,14012,AMPATHPlus,Kenya,Kakamega County,1,,12,2,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1797,2-Nov-20,Ileho Health Centre,UYqpaKU9WKu,14012,AMPATHPlus,Kenya,Kakamega County,2,1,24,5,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1798,2-Nov-20,Illasit Medical Clinic,neaMYhgknJI,18495,Afya Nyota Ya Bonde,Kenya,Kajiado,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1799,2-Nov-20,Imalaba Dispensary,cUPtCTFImDm,14012,AMPATHPlus,Kenya,Kakamega County,,,2,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1800,2-Nov-20,Imara Medical Clinic,t6V117Tqagy,17718,Interchurch Medical Assistance. Inc,Kenya,Nairobi,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1801,2-Nov-20,Imbiakalo Dispensary,eLakUDI3bV8,14012,AMPATHPlus,Kenya,Kakamega County,,,3,2,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1802,2-Nov-20,Immurtot Health Centre,uy3ZHYVtpD6,18495,Afya Nyota Ya Bonde,Kenya,Kajiado,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1803,2-Nov-20,Imulama Dispensary,xj3rH73Rr5X,14012,AMPATHPlus,Kenya,Kakamega County,,,2,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1804,2-Nov-20,Indangalasia Dispensary,KKP2na2zaas,14012,AMPATHPlus,Kenya,Kakamega County,1,,5,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1805,2-Nov-20,Industrial Area Dispensary,YgfCTnjlpQw,18495,Afya Nyota Ya Bonde,Kenya,Nakuru,0,0,19,17,0,0,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1806,2-Nov-20,Inyali Dispensary,D4ZYJTKtaM7,14012,AMPATHPlus,Kenya,Vihiga County,,,5,10,,,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,
1807,2-Nov-20,Ipali Health Centre,JwiBV3QwW7v,14012,AMPATHPlus,Kenya,Vihiga County,2,,24,10,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1808,2-Nov-20,Iranda Health Centre,lUYGxH6siib,14012,AMPATHPlus,Kenya,Kakamega County,,,10,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1809,2-Nov-20,Ishiara Sub-District Hospital,gwZuDfkIEkI,17718,Interchurch Medical Assistance. Inc,Kenya,Embu,0,0,4,1,0,0,0,0,0,0,0,0,,,0,0,1,0,,,,,,,,,,,,,,,,
1810,2-Nov-20,Isinet Dispensary,ntiaFvFTppY,18495,Afya Nyota Ya Bonde,Kenya,Kajiado,1,0,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1811,2-Nov-20,Isinya Health Centre,wc0NpxPgZtd,18495,Afya Nyota Ya Bonde,Kenya,Kajiado,0,0,53,24,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1812,2-Nov-20,Isoge Health Centre,bAV7SqNYqqu,18494,Afya Ziwani,Kenya,Nyamira County,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1813,2-Nov-20,Itando Mission of Hope and Health Centre,OhigATySpYX,14012,AMPATHPlus,Kenya,Vihiga County,,,16,4,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1814,2-Nov-20,Iten County Referral Hospital,JqIAXhJN4lW,14012,AMPATHPlus,Kenya,Elgeyo-Marakwet County,4,1,34,9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1815,2-Nov-20,Ithimbari Dispensary,uttUWo9CbSm,17718,Interchurch Medical Assistance. Inc,Kenya,Meru,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,,,,,,,,,,,,
1816,2-Nov-20,Itibo Mission Health Centre,UkpY5ZRsw4g,18494,Afya Ziwani,Kenya,Nyamira County,0,0,7,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1817,2-Nov-20,Jaffery Medical Clinic,rKCowHAAnip,17719,APHIAPlus Pwani,Kenya,Mombasa,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1818,2-Nov-20,Jamaa Hospital,XBbnfah2NRg,17718,Interchurch Medical Assistance. Inc,Kenya,Nairobi,0,,15,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1819,2-Nov-20,Jambo Medical Clinic,K3DCqYErEDd,17719,APHIAPlus Pwani,Kenya,Mombasa,1,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1820,2-Nov-20,Jamia Medical Centre,JUq1zHlqt8L,14012,AMPATHPlus,Kenya,Kakamega County,,,10,8,,,2,2,,,2,2,,,,,,,,,,,,,,,,,,,,,,
1821,2-Nov-20,Jamii Bora Clinical Services,YphP2DMkQq9,14012,AMPATHPlus,Kenya,West Pokot County,1,2,4,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1822,2-Nov-20,Jaribuni Dspensary,hfNWemHIJrx,17719,APHIAPlus Pwani,Kenya,Kilifi,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1823,2-Nov-20,Jericho Health Centre,NU0smdU7y6G,17718,Interchurch Medical Assistance. Inc,Kenya,Nairobi,2,,58,9,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1824,2-Nov-20,Jibana Sub District Hospital,WGF8a1zVHbH,17719,APHIAPlus Pwani,Kenya,Kilifi,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1825,2-Nov-20,Jilore Dispensary,zMEGrOCnZht,17719,APHIAPlus Pwani,Kenya,Kilifi,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1826,2-Nov-20,Jocham Hospital,r9GuJMay2eN,17719,APHIAPlus Pwani,Kenya,Mombasa,0,0,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1827,2-Nov-20,Jomvu Model Health Centre,yONJuw271YD,17719,APHIAPlus Pwani,Kenya,Mombasa,0,0,74,9,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1828,2-Nov-20,Jordan Medical Clinic,ezSiJ4XMi8h,17719,APHIAPlus Pwani,Kenya,Mombasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1829,2-Nov-20,Joy Medical Clinic,ubJC73hL3lp,17719,APHIAPlus Pwani,Kenya,Taita Taveta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1830,2-Nov-20,Joy Medical Clinic (Changamwe),tEp00iqFXXD,17719,APHIAPlus Pwani,Kenya,Mombasa,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1831,2-Nov-20,Judy Medical Clinic,Oa6WjuSnbP9,17719,APHIAPlus Pwani,Kenya,Mombasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1832,2-Nov-20,Jumuia Mission Hospital Kaimosi,dlsJoIzM1t5,14012,AMPATHPlus,Kenya,Vihiga County,2,1,39,29,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1833,2-Nov-20,Junction Medical Clinic,r9xVGmSAMep,14012,AMPATHPlus,Kenya,Vihiga County,1,,2,2,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1834,2-Nov-20,Junju Dispensary,VhYcFwqZAiX,17719,APHIAPlus Pwani,Kenya,Kilifi,0,0,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1835,2-Nov-20,Kaaleng Health Centre,ABFocyEezFV,14012,AMPATHPlus,Kenya,Turkana County,1,1,6,5,0,0,0,1,0,0,0,1,0,0,,0,0,0,,,,,,,,,,,,,,,,
1836,2-Nov-20,Kaanwa Dispensary,bpQjQEeuAzO,17718,Interchurch Medical Assistance. Inc,Kenya,Tharaka Nithi,1,1,8,7,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,,,,,,,,,,,,
1837,2-Nov-20,Kaapoka Health Centre,BdEUTRbjYoI,14012,AMPATHPlus,Kenya,Turkana County,7,5,215,92,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1838,2-Nov-20,Kabarak Health Centre,ppqVbGFTa5d,18495,Afya Nyota Ya Bonde,Kenya,Nakuru,2,0,18,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1839,2-Nov-20,Kabarnet District Hospital,NLJ60NmywdR,18495,Afya Nyota Ya Bonde,Kenya,Baringo,1,0,6,9,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1840,2-Nov-20,Kabartonjo District Hospital,xImMpUKAS3h,18495,Afya Nyota Ya Bonde,Kenya,Baringo,6,0,13,13,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1841,2-Nov-20,Kabatini Health Centre,mclLBrFGqW1,18495,Afya Nyota Ya Bonde,Kenya,Nakuru,0,2,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1842,2-Nov-20,Kabazi Health Centre,czHMvoCj4AN,18495,Afya Nyota Ya Bonde,Kenya,Nakuru,0,2,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1843,2-Nov-20,Kabetwa Health Centre,wVhfA0jZy4Z,14012,AMPATHPlus,Kenya,Elgeyo-Marakwet County,,,6,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1844,2-Nov-20,Kabichbich Health Centre,J7iTynirbOa,14012,AMPATHPlus,Kenya,West Pokot County,,,18,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1845,2-Nov-20,Kabobo Health Centre,SJSiqAKSBlv,14012,AMPATHPlus,Kenya,Uasin Gishu County,,,5,4,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1846,2-Nov-20,Kaborom Dispensary,b5g5NWTr0ra,14012,AMPATHPlus,Kenya,Bungoma County,,,6,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1847,2-Nov-20,Kaboywo Dispensary,pCKdctm1g93,14012,AMPATHPlus,Kenya,Bungoma County,,,8,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1848,2-Nov-20,Kabuchai Health Centre,JtGMSyjptFp,14012,AMPATHPlus,Kenya,Bungoma County,4,2,23,6,0,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,
1849,2-Nov-20,Kabula Health Centre,Q14wNp3gAl7,14012,AMPATHPlus,Kenya,Bungoma County,,,18,2,,,1,0,,,1,,,,,,,1,,,,,,,,,,,,,,,,
