index,date,orgunit,orgunituid,mech_code,partner,operatingunit,psnu,hts_tst.u15.f,hts_tst.u15.m,hts_tst.o15.f,hts_tst.o15.m,hts_tst_pos.u15.f,hts_tst_pos.u15.m,hts_tst_pos.o15.f,hts_tst_pos.o15.m,tx_new.u15.f,tx_new.u15.m,tx_new.o15.f,tx_new.o15.m,vmmc_circ.u15.m,vmmc_circ.o15.m,prep_new.u15.f,prep_new.u15.m,prep_new.o15.f,prep_new.o15.m,tx_curr.u15.f,tx_curr.u15.m,tx_curr.o15.f,tx_curr.o15.m,tx_mmd.u15.f.u3mo,tx_mmd.u15.m.u3mo,tx_mmd.o15.f.u3mo,tx_mmd.o15.m.u3mo,tx_mmd.u15.f.35mo,tx_mmd.u15.m.35mo,tx_mmd.o15.f.35mo,tx_mmd.o15.m.35mo,tx_mmd.u15.f.o6mo,tx_mmd.u15.m.o6mo,tx_mmd.o15.f.o6mo,tx_mmd.o15.m.o6mo
948,"October 12, 2020",Perani Private Clinic,gyQEOaeXGrT,17719,APHIAPlus Pwani,Kenya,Kwale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
949,"October 12, 2020",Pesi Medical Clinic,QSe0cJsmwhN,14012,AMPATHPlus,Kenya,Busia County,,,1,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
950,"October 12, 2020",Piave Dispensary,w0qYakWj6UI,18495,Afya Nyota Ya Bonde,Kenya,Nakuru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
951,"October 12, 2020",Pingilikani Dispensary,hI7sTMIWWeu,17719,APHIAPlus Pwani,Kenya,Kilifi,0,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
952,"October 12, 2020",Pioneer Health Centre,E7JTAQCZAbC,14012,AMPATHPlus,Kenya,Uasin Gishu County,,,44,5,,,1,3,,,1,3,,,,,,,,,,,,,,,,,,,,,,
953,"October 12, 2020",Plateau Hospital,rwWEPlaFOhM,14012,AMPATHPlus,Kenya,Uasin Gishu County,,2,14,16,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
954,"October 12, 2020",Polyclinic Hospital,M4O7skYAE79,18495,Afya Nyota Ya Bonde,Kenya,Nakuru,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955,"October 12, 2020",Port Florence Hospital,eBOrnMUXekd,18494,Afya Ziwani,Kenya,Kisumu County,0,0,49,17,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
956,"October 12, 2020",Port Reitz District Hospital,ly1XA8qh46O,17719,APHIAPlus Pwani,Kenya,Mombasa,2,0,67,31,0,0,2,0,0,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
957,"October 12, 2020",Port Victoria Hospital,AFUtMal1x9t,14012,AMPATHPlus,Kenya,Busia County,8,6,31,13,0,0,2,0,,,3,,,,,,,,,,,,,,,,,,,,,,,
958,"October 12, 2020",Pwani Dispensary,ej8vD78Pqs7,14012,AMPATHPlus,Kenya,Bungoma County,,,12,4,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
959,"October 12, 2020",Quality Health Care Clinic (Naivasha),ZbTsXx70BTL,18495,Afya Nyota Ya Bonde,Kenya,Nakuru,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960,"October 12, 2020",Rabai Health Centre,lknP9oamHQ6,17719,APHIAPlus Pwani,Kenya,Kilifi,3,2,44,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
961,"October 12, 2020",Railway Dispensary (Kilindini),gVEEYhZjTXD,17719,APHIAPlus Pwani,Kenya,Mombasa,23,0,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
962,"October 12, 2020",Railways Dispensary,NhVaBSm5jJa,14012,AMPATHPlus,Kenya,Uasin Gishu County,,,1,5,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
963,"October 12, 2020",Raitigo Dispensary,ngs0AK5GrAt,18494,Afya Ziwani,Kenya,Nyamira County,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
964,"October 12, 2020",Rangenyo Health Centre,yfOxQEJAAfn,18494,Afya Ziwani,Kenya,Nyamira County,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
965,"October 12, 2020",Rea Vipingo Dispensary,J8xfOoIPGkX,17719,APHIAPlus Pwani,Kenya,Kilifi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
966,"October 12, 2020",Reale Hospital,XF4SxK08nls,14012,AMPATHPlus,Kenya,Uasin Gishu County,1,1,47,47,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
967,"October 12, 2020",Rekeke Model Health Centre,harp2a8oDE1,17719,APHIAPlus Pwani,Kenya,Taita Taveta,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
968,"October 12, 2020",Rhein Valley Hospital,ng1v43Ky00O,18495,Afya Nyota Ya Bonde,Kenya,Nakuru,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
969,"October 12, 2020",Rhonda Dispensary and Maternity,AneUAGYy4xF,18495,Afya Nyota Ya Bonde,Kenya,Nakuru,1,1,36,21,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970,"October 12, 2020",Riakinaro Health Centre,aPY8UKspLXe,18494,Afya Ziwani,Kenya,Nyamira County,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
971,"October 12, 2020",Riakworo Dispensary,RgxW5js8msg,18494,Afya Ziwani,Kenya,Nyamira County,0,0,10,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
972,"October 12, 2020",Riat Dispensary,yqQgbU0k8mr,18494,Afya Ziwani,Kenya,Kisumu County,0,0,6,7,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
973,"October 12, 2020",Ribe Dispensary,NU13bKJqUHm,17719,APHIAPlus Pwani,Kenya,Kilifi,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
974,"October 12, 2020",Riechieri Health Centre,X9ChiK23hkV,18494,Afya Ziwani,Kenya,Nyamira County,0,0,12,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
975,"October 12, 2020",Rigoko Dispensary,SF0LaVsMLWZ,18494,Afya Ziwani,Kenya,Nyamira County,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
976,"October 12, 2020",Rigoma Dispensary,mLtDjbGvFRH,18494,Afya Ziwani,Kenya,Nyamira County,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
977,"October 12, 2020",Rikenye Dispensary (Masaba),weFU31flBDu,18494,Afya Ziwani,Kenya,Nyamira County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
978,"October 12, 2020",Rimoi Dispensary,rmaxGYm9qcT,14012,AMPATHPlus,Kenya,Elgeyo-Marakwet County,,,1,2,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
979,"October 12, 2020",Riongige Dispensary,WqWSHKthn51,18494,Afya Ziwani,Kenya,Nyamira County,2,0,6,5,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980,"October 12, 2020",Robinson Medical Clinic,nOqs22AKqsd,18494,Afya Ziwani,Kenya,Nyamira County,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981,"October 12, 2020",Rocco Dispensary,Mjcv56xw44u,18495,Afya Nyota Ya Bonde,Kenya,Nakuru,0,0,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
982,"October 12, 2020",Roka Maweni Dispensary,Ly8kv0fHcN6,17719,APHIAPlus Pwani,Kenya,Kilifi,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
983,"October 12, 2020",Rombo Health Centre,F1OlFASktwo,18495,Afya Nyota Ya Bonde,Kenya,Kajiado,3,0,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
984,"October 12, 2020",Rongai Health Centre,zy7Rw8QR3yT,18495,Afya Nyota Ya Bonde,Kenya,Nakuru,1,1,32,19,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
985,"October 12, 2020",Royal Health Care,BrrcD64eIuy,17719,APHIAPlus Pwani,Kenya,Kilifi,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
986,"October 12, 2020",Royal Run Medical Clinic,TjnF9vtMQrv,17719,APHIAPlus Pwani,Kenya,Kwale,2,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987,"October 12, 2020",Ruanda Dispensary,veFg7iC9M4o,14012,AMPATHPlus,Kenya,Bungoma County,,,3,2,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
988,"October 12, 2020",Rumangao Dispensary,TB33bRKYDxR,17719,APHIAPlus Pwani,Kenya,Taita Taveta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989,"October 12, 2020",Rumbiye Dispensary,pZIdIDeC151,14012,AMPATHPlus,Kenya,Busia County,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
990,"October 12, 2020",Rumuruti District Hospital,i3JhzJhdHON,18495,Afya Nyota Ya Bonde,Kenya,Laikipia,0,0,78,13,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
991,"October 12, 2020",Sabaki Dispensary,yYFc01RIcZA,17719,APHIAPlus Pwani,Kenya,Kilifi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
992,"October 12, 2020",Sabatia Health Centre,r24CEEaSClV,14012,AMPATHPlus,Kenya,Vihiga County,2,3,35,19,0,0,4,0,,,4,,,,,,,,,,,,,,,,,,,,,,,
993,"October 12, 2020",Saboti Sub-District Hospital,KmhJaE23d10,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,1,17,7,,1,1,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,
994,"October 12, 2020",Sacha Health Centre,LsdhJYTSFJM,14012,AMPATHPlus,Kenya,Bungoma County,,,4,2,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
995,"October 12, 2020",Sachang'wan Dispensary,J5HQGllnt8R,18495,Afya Nyota Ya Bonde,Kenya,Nakuru,0,0,1,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
996,"October 12, 2020",Sagala Health Centre,lRgSfSBtsnw,17719,APHIAPlus Pwani,Kenya,Taita Taveta,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
997,"October 12, 2020",Saghaighu Dispensary,amOuMY5rYje,17719,APHIAPlus Pwani,Kenya,Taita Taveta,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
998,"October 12, 2020",Sakali Dispensary,Zq7VxRA8ieE,14012,AMPATHPlus,Kenya,Kakamega County,2,1,4,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
999,"October 12, 2020",Samburu Health Centre,vOUtRcxesTe,17719,APHIAPlus Pwani,Kenya,Kwale,0,1,38,28,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,"October 12, 2020",Samora Medical Clinic,hpypF4RYwRy,18494,Afya Ziwani,Kenya,Nyamira County,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,"October 12, 2020",Sangeroko Dispensary,B4DL4O0hyx3,17719,APHIAPlus Pwani,Kenya,Taita Taveta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1002,"October 12, 2020",Sango Kabuyefwe Dispensary,FIrK2WOO37T,14012,AMPATHPlus,Kenya,Bungoma County,,,4,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,"October 12, 2020",Sango Natiri Dispensary,njbrtwTnUgK,14012,AMPATHPlus,Kenya,Bungoma County,,,7,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004,"October 12, 2020",Santa Maria Medical Clinic,cGRUTUyZJjX,17719,APHIAPlus Pwani,Kenya,Mombasa,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1005,"October 12, 2020",Savane Dispensary,QNUmiczieOp,14012,AMPATHPlus,Kenya,Kakamega County,,,4,1,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1006,"October 12, 2020",Segero Dispensary,z8vVhYleh96,14012,AMPATHPlus,Kenya,Uasin Gishu County,,,1,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,"October 12, 2020",Sekerr Dispensary,WqHKIcjneAx,14012,AMPATHPlus,Kenya,West Pokot County,,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,"October 12, 2020",Serem Health Centre,zuAut3lF562,14012,AMPATHPlus,Kenya,Vihiga County,2,1,77,23,0,0,1,2,,,1,2,,,,,,,,,,,,,,,,,,,,,,
1009,"October 12, 2020",Sereolipi Health Centre,jES84wmTrrR,18495,Afya Nyota Ya Bonde,Kenya,Samburu,0,0,20,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010,"October 12, 2020",Serewo Health Centre,kWi5vIwAjEI,14012,AMPATHPlus,Kenya,West Pokot County,,,3,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011,"October 12, 2020",Sergoit Health Centre (Keiyo),oRqlJ8pyv7z,14012,AMPATHPlus,Kenya,Elgeyo-Marakwet County,,,5,3,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1012,"October 12, 2020",Shamakhubu Health Centre,f7vIDYxjl6q,14012,AMPATHPlus,Kenya,Kakamega County,,,7,1,,,2,1,,,2,,,,,,,,,,,,,,,,,,,,,,,
1013,"October 12, 2020",Shamberere Health Centre,kHAk8VdzSBS,14012,AMPATHPlus,Kenya,Kakamega County,,,13,6,,,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,
1014,"October 12, 2020",Shelemba Dispensary,aC4kqKbU6N6,17719,APHIAPlus Pwani,Kenya,Taita Taveta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1015,"October 12, 2020",Shianda Dispensary,egAq5eHsMe7,14012,AMPATHPlus,Kenya,Kakamega County,,,5,6,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1016,"October 12, 2020",Shibanze Dispensary,IeFqHUpJfE7,14012,AMPATHPlus,Kenya,Kakamega County,,,5,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1017,"October 12, 2020",Shibwe Sub-County Hospital,YcItpayVaKG,14012,AMPATHPlus,Kenya,Kakamega County,,,20,1,,,3,0,,,2,,,,,,,,,,,,,,,,,,,,,,,
1018,"October 12, 2020",Shihalia Dispensary,htlumlmMX5C,14012,AMPATHPlus,Kenya,Kakamega County,,,3,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1019,"October 12, 2020",Shihome Dispensary,vI6JzqFiggf,14012,AMPATHPlus,Kenya,Kakamega County,1,2,4,3,0,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,
1020,"October 12, 2020",Shika Adabu Dispensary,OrS3XIrBkjM,17719,APHIAPlus Pwani,Kenya,Mombasa,1,1,33,6,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1021,"October 12, 2020",Shikokho Dispensary,uoB3iVBUex3,14012,AMPATHPlus,Kenya,Kakamega County,,,15,4,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1022,"October 12, 2020",Shikumu Dispensary,vHeE6smFAS8,14012,AMPATHPlus,Kenya,Kakamega County,,,1,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1023,"October 12, 2020",Shikunga Health Centre,YHHzR4grEoi,14012,AMPATHPlus,Kenya,Kakamega County,,4,8,5,,0,0,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
1024,"October 12, 2020",Shikusi Dispensary,OXEHiDVo6T4,14012,AMPATHPlus,Kenya,Kakamega County,1,1,10,5,0,0,0,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
1025,"October 12, 2020",Shimba Hills Health Centre,owDiwRgpokX,17719,APHIAPlus Pwani,Kenya,Kwale,1,3,7,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1026,"October 12, 2020",Shimoni Dispensary,nJuQSkkwNES,17719,APHIAPlus Pwani,Kenya,Kwale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1027,"October 12, 2020",Shinyalu Model Health Centre,aAJkIP439u5,14012,AMPATHPlus,Kenya,Kakamega County,,1,23,1,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1028,"October 12, 2020",Shiraha Health Centre,n3tzbnxK1yC,14012,AMPATHPlus,Kenya,Kakamega County,1,1,10,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1029,"October 12, 2020",Shiru Health Centre,hfOUvr3JbmD,14012,AMPATHPlus,Kenya,Vihiga County,4,3,24,9,0,0,2,0,,,2,,,,,,,,,,,,,,,,,,,,,,,
1030,"October 12, 2020",Shisaba Dispensary,SCpLTEEK2wg,14012,AMPATHPlus,Kenya,Kakamega County,,,17,6,,,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,
1031,"October 12, 2020",Shiseso Health Centre,Kccmo1Snd9G,14012,AMPATHPlus,Kenya,Kakamega County,2,,12,6,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1032,"October 12, 2020",Shitsitswi Health Centre,KMFJM93nfsw,14012,AMPATHPlus,Kenya,Kakamega County,,,13,3,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1033,"October 12, 2020",Shivanga Health Centre,wid6Qt8BPG2,14012,AMPATHPlus,Kenya,Kakamega County,,1,4,3,,0,2,0,,,2,,,,,,,,,,,,,,,,,,,,,,,
1034,"October 12, 2020",Shompole Dispensary,jdOiGPjrbSn,18495,Afya Nyota Ya Bonde,Kenya,Kajiado,1,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035,"October 12, 2020",Siboti Model Health Centre,ViTufXPTHNr,14012,AMPATHPlus,Kenya,Bungoma County,1,1,1,1,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
1036,"October 12, 2020",Sikarira Dispensary,Voj10cNZEXG,14012,AMPATHPlus,Kenya,Busia County,3,3,4,2,0,0,0,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
1037,"October 12, 2020",Sikhendu Medical Clinic,xifuDx6zbRV,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,3,3,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1038,"October 12, 2020",Sikulu Dispensary,CFxrq4Lx6EQ,14012,AMPATHPlus,Kenya,Bungoma County,,,10,2,,,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,
1039,"October 12, 2020",Sikusi Dispensary,uwFkdN20Bpe,14012,AMPATHPlus,Kenya,Bungoma County,,,11,3,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1040,"October 12, 2020",Silaloni Dispensary,wbbgzcAwk14,17719,APHIAPlus Pwani,Kenya,Kwale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1041,"October 12, 2020",Simba Health Centre,VGPFrcosTlw,18495,Afya Nyota Ya Bonde,Kenya,Kajiado,0,0,34,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1042,"October 12, 2020",Simba Opepo Dispensary,d7uldQfoVyx,18494,Afya Ziwani,Kenya,Kisumu County,2,0,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1043,"October 12, 2020",Simboiyon Dispensary,ZSzAwUFD6hr,18495,Afya Nyota Ya Bonde,Kenya,Nakuru,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1044,"October 12, 2020",Simotwo  Dispensary (Keiyo),TQP4cKirfav,14012,AMPATHPlus,Kenya,Elgeyo-Marakwet County,,,4,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1045,"October 12, 2020",Sina Dispensary,ExVVOOVOUlZ,14012,AMPATHPlus,Kenya,West Pokot County,,,28,6,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1046,"October 12, 2020",Sinoko Dispensary (Bungoma East),zrIK7afMUCu,14012,AMPATHPlus,Kenya,Bungoma County,,,8,4,,,0,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
1047,"October 12, 2020",Sinonin Dispensary,OfhHuo8gFXQ,14012,AMPATHPlus,Kenya,Uasin Gishu County,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048,"October 12, 2020",Sio Port District Hospital,qjCasCWHc2v,14012,AMPATHPlus,Kenya,Busia County,2,1,17,6,0,0,0,1,0,0,0,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,
1049,"October 12, 2020",Sipili Health Centre,OhHFrieRovj,18495,Afya Nyota Ya Bonde,Kenya,Laikipia,1,0,79,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,"October 12, 2020",Sirakaru Dispensary,e5DyaMFPIJU,14012,AMPATHPlus,Kenya,Bungoma County,,,12,4,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1051,"October 12, 2020",Siriba Dispensary,XqqKXWk7KlJ,18494,Afya Ziwani,Kenya,Kisumu County,0,1,23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,"October 12, 2020",Sirimba Dispensary,cc0dGeyT2cR,14012,AMPATHPlus,Kenya,Busia County,,,,2,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1053,"October 12, 2020",Sirisia Hospital,jpl0VQFR9zs,14012,AMPATHPlus,Kenya,Bungoma County,,,22,7,,,1,2,,,1,2,,,,,,,,,,,,,,,,,,,,,,
1054,"October 12, 2020",Sisenye Dispensary,Tu2I2nfZkES,14012,AMPATHPlus,Kenya,Busia County,,,4,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1055,"October 12, 2020",Sisokhe Dispensary,om8SlNjrNXC,14012,AMPATHPlus,Kenya,Kakamega County,,,12,3,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1056,"October 12, 2020",Sister's of St. Joseph Catholic Dispensary,ok8Rob6HsO3,17719,APHIAPlus Pwani,Kenya,Kwale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1057,"October 12, 2020",Sisto Mazoldi Dispensary (Rongai),h7fkI6qsakr,18495,Afya Nyota Ya Bonde,Kenya,Nakuru,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1058,"October 12, 2020",Sitatunga Dispensary,Grh9FZSUAmk,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,15,3,,,2,0,,,1,,,,,,,,,,,,,,,,,,,,,,,
1059,"October 12, 2020",Sivilie Health Centre,GxDvkRIRrwl,14012,AMPATHPlus,Kenya,Kakamega County,,,11,5,,,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,
1060,"October 12, 2020",Sokoke Dispensary,mduTR8GDK0e,17719,APHIAPlus Pwani,Kenya,Kilifi,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1061,"October 12, 2020",Sonak Medical Clinic,QeNt2mZMJbp,14012,AMPATHPlus,Kenya,Kakamega County,,,2,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1062,"October 12, 2020",Songeto Dispensary,WMoSKviaoye,14012,AMPATHPlus,Kenya,Elgeyo-Marakwet County,,,1,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1063,"October 12, 2020",Sosoni Dispensary,gvWe9xbcp7f,17719,APHIAPlus Pwani,Kenya,Kilifi,0,1,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064,"October 12, 2020",Soteni Dispensary,jnIjT2WEUOh,14012,AMPATHPlus,Kenya,Bungoma County,,,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1065,"October 12, 2020",Sotik Highlands Dispensary,aHXkTgpKpCJ,18494,Afya Ziwani,Kenya,Nyamira County,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
