date,orgunit,orgunituid,mech_code,partner,operatingunit,psnu,hts_tst.u15.f,hts_tst.u15.m,hts_tst.o15.f,hts_tst.o15.m,hts_tst_pos.u15.f,hts_tst_pos.u15.m,hts_tst_pos.o15.f,hts_tst_pos.o15.m,tx_new.u15.f,tx_new.u15.m,tx_new.o15.f,tx_new.o15.m,vmmc_circ.u15.m,vmmc_circ.o15.m,prep_new.u15.f,prep_new.u15.m,prep_new.o15.f,prep_new.o15.m,tx_curr.u15.f,tx_curr.u15.m,tx_curr.o15.f,tx_curr.o15.m,tx_mmd.u15.f.u3mo,tx_mmd.u15.m.u3mo,tx_mmd.o15.f.u3mo,tx_mmd.o15.m.u3mo,tx_mmd.u15.f.35mo,tx_mmd.u15.m.35mo,tx_mmd.o15.f.35mo,tx_mmd.o15.m.35mo,tx_mmd.u15.f.o6mo,tx_mmd.u15.m.o6mo,tx_mmd.o15.f.o6mo,tx_mmd.o15.m.o6mo
12/28/20,Bondeni Health Centre (Trans Nzoia - Saboti),EdlxO5gs71j,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,,,,,,,,,,,,,,,,,7,5,71,17,0,0,0,0,7,5,71,17,0,0,0,0
12/7/20,Bwayi Dispensary,BkpxIK4Q1b4,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,4,2,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/20,Bwayi Dispensary,BkpxIK4Q1b4,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,,,,,,,,,,,,,,,,,0,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0
12/7/20,Chepchoina Dispensary,wJUbyPn3nXj,14012,AMPATHPlus,Kenya,Trans-Nzoia County,2,2,12,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/14/20,Chepchoina Dispensary,wJUbyPn3nXj,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,1,2,3,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/20,Chepchoina Dispensary,wJUbyPn3nXj,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,1,2,2,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/20,Chepchoina Dispensary,wJUbyPn3nXj,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,1,3,,,0,0,,,,,,,,,,,9,4,95,35,9,4,60,20,0,0,34,16,0,0,0,0
12/7/20,Chepsiro Health Centre,o8VkRAaa9TG,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,2,2,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/14/20,Chepsiro Health Centre,o8VkRAaa9TG,14012,AMPATHPlus,Kenya,Trans-Nzoia County,1,1,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/20,Chepsiro Health Centre,o8VkRAaa9TG,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/20,Chepsiro Health Centre,o8VkRAaa9TG,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,,1,,,,0,,,,,,,,,,,6,2,32,21,2,2,4,3,3,0,24,14,0,0,0,0
12/7/20,Cherangany Nursing Home,OoS3Ua2QnMC,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,9,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/14/20,Cherangany Nursing Home,OoS3Ua2QnMC,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,7,3,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/20,Cherangany Nursing Home,OoS3Ua2QnMC,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,14,4,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/20,Cherangany Nursing Home,OoS3Ua2QnMC,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,,,,,,,,,,,,,,,,,0,0,8,2,0,0,1,1,0,0,7,1,0,0,0,0
12/7/20,Cherangany Sub County Hospital,uOMzkMdxwGZ,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,7,9,,,1,1,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,
12/14/20,Cherangany Sub County Hospital,uOMzkMdxwGZ,14012,AMPATHPlus,Kenya,Trans-Nzoia County,1,,3,11,0,,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,
12/21/20,Cherangany Sub County Hospital,uOMzkMdxwGZ,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,3,5,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
12/28/20,Cherangany Sub County Hospital,uOMzkMdxwGZ,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,4,8,,,0,1,,,,,,,,,,,31,24,351,156,16,12,92,26,15,12,256,127,0,0,0,0
12/7/20,Endebess Sub- County Hospital,B1IJ2WqiIYG,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,33,5,,,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,
12/14/20,Endebess Sub- County Hospital,B1IJ2WqiIYG,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,32,9,,,2,0,1,,2,,,,,,,,,,,,,,,,,,,,,,,
12/21/20,Endebess Sub- County Hospital,B1IJ2WqiIYG,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/20,Endebess Sub- County Hospital,B1IJ2WqiIYG,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,3,4,,,0,0,,,,,,,,,,,23,29,461,194,11,11,105,35,12,18,356,159,0,0,0,0
12/7/20,Gitwamba Health Centre,bhpWnzkxE3U,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,11,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/20,Gitwamba Health Centre,bhpWnzkxE3U,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,,,,,,,,,,,,,,,,,4,0,18,10,4,0,17,10,0,0,1,0,0,0,0,0
12/7/20,Goseta Dispensary,idLD2LEefO5,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,11,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/14/20,Goseta Dispensary,idLD2LEefO5,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,11,2,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/20,Goseta Dispensary,idLD2LEefO5,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,12,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/20,Goseta Dispensary,idLD2LEefO5,14012,AMPATHPlus,Kenya,Trans-Nzoia County,1,1,,,0,0,,,,,,,,,,,,,0,1,21,1,0,1,18,1,0,0,3,0,0,0,0,0
12/7/20,Grassland Dispensary,gTxCpscLKEH,14012,AMPATHPlus,Kenya,Trans-Nzoia County,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
12/14/20,Grassland Dispensary,gTxCpscLKEH,14012,AMPATHPlus,Kenya,Trans-Nzoia County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
12/7/20,Kaibei Dispensary,kmxaflQ2OtF,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,9,2,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/14/20,Kaibei Dispensary,kmxaflQ2OtF,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,2,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/20,Kaibei Dispensary,kmxaflQ2OtF,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/20,Kaibei Dispensary,kmxaflQ2OtF,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,,,,,,,,,,,,,,,,,0,1,32,4,0,1,19,2,0,0,13,2,0,0,0,0
12/7/20,Kaisagat Health Centre,cRetZ92OTD1,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,14,5,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/14/20,Kaisagat Health Centre,cRetZ92OTD1,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,11,5,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/20,Kaisagat Health Centre,cRetZ92OTD1,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,7,2,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/20,Kaisagat Health Centre,cRetZ92OTD1,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,,,,,,,,,,,,,,,,,5,5,50,24,2,2,15,8,3,3,35,16,0,0,0,0
12/14/20,Kapkoi Health Centre (Kwanza),iosoNjHE96B,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,12,5,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/20,Kapkoi Health Centre (Kwanza),iosoNjHE96B,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,8,3,,,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,
12/28/20,Kapkoi Health Centre (Kwanza),iosoNjHE96B,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,3,3,,,0,0,,,,,,,,,,,5,12,155,61,4,9,71,32,1,3,84,29,0,0,0,0
12/7/20,Kaplamai Health Centre,a2hM2z2O4aH,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,2,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/20,Kaplamai Health Centre,a2hM2z2O4aH,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,,,,,,,,,,,,,,,,,14,21,182,91,11,18,56,27,3,3,126,64,0,0,0,0
12/7/20,Kapsara Sub County Hospital,r6XV80WNwUg,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,1,15,4,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/14/20,Kapsara Sub County Hospital,r6XV80WNwUg,14012,AMPATHPlus,Kenya,Trans-Nzoia County,1,,13,9,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/20,Kapsara Sub County Hospital,r6XV80WNwUg,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,,,,,,,,,,,,,,,,,19,19,288,117,12,10,96,22,7,9,192,95,0,0,0,0
12/7/20,Kapsitwet Dispensary,fLUVEDyMQgI,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,7,4,,,0,1,,,1,,,,,,,,,,,,,,,,,,,,,,,
12/14/20,Kapsitwet Dispensary,fLUVEDyMQgI,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,9,3,,,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,
12/21/20,Kapsitwet Dispensary,fLUVEDyMQgI,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,,2,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/20,Kapsitwet Dispensary,fLUVEDyMQgI,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,1,1,,,0,0,,,,,,,,,,,,2,2,37,16,1,2,20,7,1,0,17,9,0,0,0,0
12/7/20,Keiyo Dispensary,ehxvNUPn2T7,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,6,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/20,Keiyo Dispensary,ehxvNUPn2T7,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,,,,,,,,,,,,,,,,,0,0,10,5,0,0,5,3,0,0,5,2,0,0,0,0
12/7/20,Kiminini Cottage Mission Hospital,PCCzCFl3oWz,14012,AMPATHPlus,Kenya,Trans-Nzoia County,4,1,14,7,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
12/14/20,Kiminini Cottage Mission Hospital,PCCzCFl3oWz,14012,AMPATHPlus,Kenya,Trans-Nzoia County,1,1,13,4,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/20,Kiminini Cottage Mission Hospital,PCCzCFl3oWz,14012,AMPATHPlus,Kenya,Trans-Nzoia County,2,1,12,4,0,1,0,0,,1,,,,,,,,,,,,,,,,,,,,,,,,
12/28/20,Kiminini Cottage Mission Hospital,PCCzCFl3oWz,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,15,2,,,0,1,,,,1,,,,,,,13,13,299,133,5,7,79,26,8,6,220,107,0,0,0,0
12/7/20,Kiminini Health Centre,FkjL12r4AiS,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,4,4,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/14/20,Kiminini Health Centre,FkjL12r4AiS,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,7,3,,,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,
12/21/20,Kiminini Health Centre,FkjL12r4AiS,14012,AMPATHPlus,Kenya,Trans-Nzoia County,1,2,2,4,0,0,0,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
12/28/20,Kiminini Health Centre,FkjL12r4AiS,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,3,2,,,0,0,,,,,,,,,,,1,1,24,5,1,1,17,2,0,0,7,3,0,0,0,0
12/7/20,Kimondo Dispensary,Hm7IHqIkFOH,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,5,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/20,Kimondo Dispensary,Hm7IHqIkFOH,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/20,Kimondo Dispensary,Hm7IHqIkFOH,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,,,,,,,,,,,,,,,,,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0
12/7/20,Kipkeikei Dispensary,BlUKGQHUshr,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,13,3,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/20,Kipkeikei Dispensary,BlUKGQHUshr,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,,,,,,,,,,,,,,,,,1,1,23,3,0,0,5,1,0,1,9,1,0,0,0,0
12/7/20,Kitalale Dispensary,pEMxgHSOZm7,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,21,11,,,2,0,,,2,,,,,,,,,,,,,,,,,,,,,,,
12/14/20,Kitalale Dispensary,pEMxgHSOZm7,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,21,5,,,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,
12/21/20,Kitalale Dispensary,pEMxgHSOZm7,14012,AMPATHPlus,Kenya,Trans-Nzoia County,1,2,1,1,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/20,Kitalale Dispensary,pEMxgHSOZm7,14012,AMPATHPlus,Kenya,Trans-Nzoia County,1,,2,2,0,,0,0,,,,,,,,,,,5,7,91,34,4,7,51,20,1,0,40,14,0,0,0,0
12/7/20,Kitale County Referral Hospital,QeRvw2MPGd1,14012,AMPATHPlus,Kenya,Trans-Nzoia County,4,3,145,72,0,1,9,4,,1,9,4,,,,,,,,,,,,,,,,,,,,,,
12/21/20,Kitale County Referral Hospital,QeRvw2MPGd1,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,1,9,12,,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,
12/28/20,Kitale County Referral Hospital,QeRvw2MPGd1,14012,AMPATHPlus,Kenya,Trans-Nzoia County,1,,14,18,0,,1,3,,,1,3,,,,,,,198,209,5287,2318,94,98,1111,344,96,103,3971,1847,0,0,0,0
12/7/20,Kitum Dispensary,FhaMGCujBgO,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,6,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/14/20,Kitum Dispensary,FhaMGCujBgO,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/20,Kitum Dispensary,FhaMGCujBgO,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/20,Kitum Dispensary,FhaMGCujBgO,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,,,,,,,,,,,,,,,,,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0
12/7/20,Kobos Health Centre,Hada69uwgBB,14012,AMPATHPlus,Kenya,Trans-Nzoia County,0,0,16,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/14/20,Kobos Health Centre,Hada69uwgBB,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,8,2,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/20,Kobos Health Centre,Hada69uwgBB,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,,,,,,,,,,,,,,,,,2,2,30,8,1,2,13,3,1,0,17,5,0,0,0,0
12/14/20,Kolongolo Mission Dispensary,W27JjLciKIg,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/20,Kolongolo Mission Dispensary,W27JjLciKIg,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,,,,,,,,,,,,,,,,,0,0,2,9,0,0,2,9,0,0,0,0,0,0,0,0
12/7/20,Kwanza Sub County Hospital,Z0H8FdLuAox,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,2,20,5,,0,2,0,,,2,,,,,,,,,,,,,,,,,,,,,,,
12/14/20,Kwanza Sub County Hospital,Z0H8FdLuAox,14012,AMPATHPlus,Kenya,Trans-Nzoia County,3,1,18,10,0,0,1,0,1,,1,,,,,,,,,,,,,,,,,,,,,,,
12/21/20,Kwanza Sub County Hospital,Z0H8FdLuAox,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/20,Kwanza Sub County Hospital,Z0H8FdLuAox,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,6,7,,,0,0,,,,,,,,,,,31,22,320,129,28,20,141,55,3,2,177,73,0,0,0,0
12/7/20,Lukhome Health Centre,YonSll1OAkj,14012,AMPATHPlus,Kenya,Trans-Nzoia County,1,2,25,8,0,0,1,1,0,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,
12/14/20,Lukhome Health Centre,YonSll1OAkj,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,10,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/20,Lukhome Health Centre,YonSll1OAkj,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,3,2,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/20,Lukhome Health Centre,YonSll1OAkj,14012,AMPATHPlus,Kenya,Trans-Nzoia County,1,,3,3,0,,0,0,,,,,,,,,,,2,1,28,6,1,1,24,6,0,0,0,0,0,0,0,0
12/7/20,Maili Saba Dispensary,f2dOdaXghnY,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,7,5,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/14/20,Maili Saba Dispensary,f2dOdaXghnY,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,1,8,4,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/20,Maili Saba Dispensary,f2dOdaXghnY,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,3,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/20,Maili Saba Dispensary,f2dOdaXghnY,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,6,,,,0,,,,,,,,,,,,4,4,48,12,2,1,40,10,2,3,8,2,0,0,0,0
12/7/20,Makutano (PCEA) Medical Clinic (Trans Nzoia East),zUHgxWFZC28,14012,AMPATHPlus,Kenya,Trans-Nzoia County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
12/14/20,Makutano (PCEA) Medical Clinic (Trans Nzoia East),zUHgxWFZC28,14012,AMPATHPlus,Kenya,Trans-Nzoia County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
12/7/20,Matunda Sub County Hospital,wiWPrTwkjQj,14012,AMPATHPlus,Kenya,Trans-Nzoia County,5,3,10,4,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
12/14/20,Matunda Sub County Hospital,wiWPrTwkjQj,14012,AMPATHPlus,Kenya,Trans-Nzoia County,5,6,9,8,0,0,2,1,,,2,1,,,,,,,,,,,,,,,,,,,,,,
12/21/20,Matunda Sub County Hospital,wiWPrTwkjQj,14012,AMPATHPlus,Kenya,Trans-Nzoia County,2,,,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/20,Matunda Sub County Hospital,wiWPrTwkjQj,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,2,2,,,0,0,,,,,,,,,,,14,35,323,129,4,20,68,24,9,15,252,105,0,0,0,0
12/7/20,Mitume Dispensary,HkZnd7DWlQM,14012,AMPATHPlus,Kenya,Trans-Nzoia County,1,,5,4,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/14/20,Mitume Dispensary,HkZnd7DWlQM,14012,AMPATHPlus,Kenya,Trans-Nzoia County,1,1,4,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/20,Mitume Dispensary,HkZnd7DWlQM,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,2,2,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/20,Mitume Dispensary,HkZnd7DWlQM,14012,AMPATHPlus,Kenya,Trans-Nzoia County,1,,2,1,0,,1,0,,,,,,,,,,,0,0,20,7,0,0,17,5,0,0,3,2,0,0,0,0
12/7/20,Motosiet Health Centre,dA9igeN6G1h,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,5,6,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/14/20,Motosiet Health Centre,dA9igeN6G1h,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,1,9,3,,1,1,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,
12/28/20,Motosiet Health Centre,dA9igeN6G1h,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,,,,,,,,,,,,,,,,,3,5,40,9,3,4,13,4,0,1,23,5,0,0,0,0
12/28/20,Mt Elgon National Park Dispensary,ms95bNNC4KO,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,,,,,,,,,,,,,,,,,6,1,48,27,5,1,29,9,1,0,18,19,0,0,0,0
12/7/20,Namanjalala Dispensary,ekxBik0du7Z,14012,AMPATHPlus,Kenya,Trans-Nzoia County,1,1,11,3,0,0,2,0,,,2,,,,,,,,,,,,,,,,,,,,,,,
12/14/20,Namanjalala Dispensary,ekxBik0du7Z,14012,AMPATHPlus,Kenya,Trans-Nzoia County,1,1,9,3,0,0,2,1,,,2,,,,,,,,,,,,,,,,,,,,,,,
12/21/20,Namanjalala Dispensary,ekxBik0du7Z,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,1,2,2,,0,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,
12/28/20,Namanjalala Dispensary,ekxBik0du7Z,14012,AMPATHPlus,Kenya,Trans-Nzoia County,1,,,1,0,,,0,,,,,,,,,,,8,8,139,39,2,4,61,13,6,4,78,26,0,0,0,0
12/7/20,Neema Tunza Medical Clinic,NvpmXqaLYLl,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/14/20,Neema Tunza Medical Clinic,NvpmXqaLYLl,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/7/20,Nzoia Health Centre,sAecnIiP8Eu,14012,AMPATHPlus,Kenya,Trans-Nzoia County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
12/28/20,Nzoia Health Centre,sAecnIiP8Eu,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,,,,,,,,,,,,,,,,,0,0,2,4,0,0,2,4,0,0,0,0,0,0,0,0
12/7/20,Saboti Sub-County Hospital,KmhJaE23d10,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,7,6,,,0,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
12/14/20,Saboti Sub-County Hospital,KmhJaE23d10,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,7,8,,,0,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
12/21/20,Saboti Sub-County Hospital,KmhJaE23d10,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,4,4,,,0,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
12/28/20,Saboti Sub-County Hospital,KmhJaE23d10,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,5,9,,,2,0,,,2,,,,,,,,27,23,354,133,5,7,51,19,23,16,299,114,0,0,0,0
12/14/20,Sikhendu Medical Clinic,xifuDx6zbRV,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,8,2,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/20,Sikhendu Medical Clinic,xifuDx6zbRV,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/20,Sikhendu Medical Clinic,xifuDx6zbRV,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,,,,,,,,,,,,,,,,,0,0,4,1,0,0,4,1,0,0,0,0,0,0,0,0
12/7/20,Sister Fredas Medical Centre,rt7M573wuRu,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,6,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/14/20,Sister Fredas Medical Centre,rt7M573wuRu,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,11,4,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/20,Sister Fredas Medical Centre,rt7M573wuRu,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,9,2,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/20,Sister Fredas Medical Centre,rt7M573wuRu,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,,,,,,,,,,,,,,,,,0,0,8,1,0,0,8,1,0,0,0,0,0,0,0,0
12/7/20,Sitatunga Dispensary,Grh9FZSUAmk,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,20,8,,,0,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
12/14/20,Sitatunga Dispensary,Grh9FZSUAmk,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,3,8,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/20,Sitatunga Dispensary,Grh9FZSUAmk,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,3,2,,,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,
12/28/20,Sitatunga Dispensary,Grh9FZSUAmk,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,,,,,,,,,,,,,,,,,5,2,82,27,4,1,43,10,1,1,38,17,0,0,0,0
12/7/20,St Ursula Dispensary,EQCv13x7AwY,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,10,3,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12/14/20,St Ursula Dispensary,EQCv13x7AwY,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,2,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
