index,date,orgunit,orgunituid,mech_code,partner,operatingunit,psnu,hts_tst.u15.f,hts_tst.u15.m,hts_tst.o15.f,hts_tst.o15.m,hts_tst_pos.u15.f,hts_tst_pos.u15.m,hts_tst_pos.o15.f,hts_tst_pos.o15.m,tx_new.u15.f,tx_new.u15.m,tx_new.o15.f,tx_new.o15.m,vmmc_circ.u15.m,vmmc_circ.o15.m,prep_new.u15.f,prep_new.u15.m,prep_new.o15.f,prep_new.o15.m,tx_curr.u15.f,tx_curr.u15.m,tx_curr.o15.f,tx_curr.o15.m,tx_mmd.u15.f.u3mo,tx_mmd.u15.m.u3mo,tx_mmd.o15.f.u3mo,tx_mmd.o15.m.u3mo,tx_mmd.u15.f.35mo,tx_mmd.u15.m.35mo,tx_mmd.o15.f.35mo,tx_mmd.o15.m.35mo,tx_mmd.u15.f.o6mo,tx_mmd.u15.m.o6mo,tx_mmd.o15.f.o6mo,tx_mmd.o15.m.o6mo
539,2/1/2021,Kerio Health Centre,oixfDkMt2mg,14012,AMPATHPlus,Kenya,Turkana County,2,1,13,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,2/1/2021,Kerobo Health Centre,Zj3eNBTv4qm,18494,Afya Ziwani,Kenya,Nyamira County,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,2/1/2021,Kerumbe Dispensary,em1ziVvKQKz,18494,Afya Ziwani,Kenya,Nyamira County,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,2/1/2021,Kesses Health Centre,Yz7QaCqpfEC,14012,AMPATHPlus,Kenya,Uasin Gishu County,1,,12,5,,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,,
543,2/1/2021,Khajula Dispensary,trLiMopkyu0,14012,AMPATHPlus,Kenya,Busia County,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
544,2/1/2021,Khalaba Health Centre,qoQ0gLxDLQP,14012,AMPATHPlus,Kenya,Kakamega County,,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,2/1/2021,Khalaba Medical Services,nh4odvyNWCs,14012,AMPATHPlus,Kenya,Bungoma County,0,0,24,6,0,0,,,0,0,,,0,,0,0,,,,,,,,,,,,,,,,,,
546,2/1/2021,Khalala Dispensary,bQJMFLnPMTW,14012,AMPATHPlus,Kenya,Bungoma County,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,2/1/2021,Khalumuli Dispensary,WbyTcnrFutl,14012,AMPATHPlus,Kenya,Bungoma County,,,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,2/1/2021,khamulati medical centre,xu7b0rMN0T6,14012,AMPATHPlus,Kenya,Bungoma County,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,2/1/2021,Khaoya Dispensary,Cys0nIAIUg1,14012,AMPATHPlus,Kenya,Bungoma County,2,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,2/1/2021,Kharanda Health Centre,G7e5UYIpsSz,14012,AMPATHPlus,Kenya,Kakamega County,,1,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,2/1/2021,Khasoko Health Centre,gFGpQ6lJpTo,14012,AMPATHPlus,Kenya,Bungoma County,,,33,8,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
552,2/1/2021,Khaunga Dispensary,RIfFuHefeLN,14012,AMPATHPlus,Kenya,Kakamega County,1,,20,2,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
553,2/1/2021,Khayo Dispensary,b72hsSnQNMH,14012,AMPATHPlus,Kenya,Busia County,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
554,2/1/2021,Khunyangu Sub County Hospital,iKWDXD235ap,14012,AMPATHPlus,Kenya,Busia County,4,6,23,15,,,,1,,,,1,,,,,3,,,,,,,,,,,,,,,,,
555,2/1/2021,Khwisero Health Centre,wNpawur6EMY,14012,AMPATHPlus,Kenya,Kakamega County,,1,15,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,2/1/2021,Kiambere Dam Dispensary,JVPTCgh6LRT,17718,Interchurch Medical Assistance. Inc,Kenya,Embu,1,1,9,1,0,0,0,0,0,0,0,0,,,0,0,2,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
557,2/1/2021,Kiambere Health Centre,ksk4ITPDqt0,17718,Interchurch Medical Assistance. Inc,Kenya,Embu,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
558,2/1/2021,Kiambogo Dispensary (Naivasha),zKaveHwmi12,18495,Afya Nyota Ya Bonde,Kenya,Nakuru,2,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,2/1/2021,Kiamiriru MCK Dispensary,nbrFJNJFkxJ,17718,Interchurch Medical Assistance. Inc,Kenya,Meru,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
560,2/1/2021,Kiamuchairu Health Centre,aQN1xlOQVLL,17718,Interchurch Medical Assistance. Inc,Kenya,Tharaka Nithi,0,0,5,5,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,2/1/2021,Kiamuringa Dispensary,s9UiGKh0HKW,17718,Interchurch Medical Assistance. Inc,Kenya,Embu,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
562,2/1/2021,Kiang'inda Health Centre,OA4SPe8uqVP,18494,Afya Ziwani,Kenya,Nyamira County,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,2/1/2021,Kiangoso Health Centre,sMSUrwHtPC1,18494,Afya Ziwani,Kenya,Nyamira County,1,1,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,2/1/2021,Kianjokoma Sub-District Hospital,a2brqsdATIc,17718,Interchurch Medical Assistance. Inc,Kenya,Embu,0,0,35,2,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
565,2/1/2021,Kiarago Health Centre (Imenti South),RGFmjPF38II,17718,Interchurch Medical Assistance. Inc,Kenya,Meru,0,0,6,2,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
566,2/1/2021,Kibabii Health Centre,gJ0u5TpaXCi,14012,AMPATHPlus,Kenya,Bungoma County,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,2/1/2021,Kibandaongo Dispensary,MA0AxzLiq7C,17719,APHIAPlus Pwani,Kenya,Kwale,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568,2/1/2021,Kibendo Health Centre,ZkHd7TGEziy,14012,AMPATHPlus,Kenya,Elgeyo-Marakwet County,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,2/1/2021,Kibera,lcnf3Cs8YIc,13882,Children Of God Relief Institute,Kenya,NA,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
570,2/1/2021,Kibirichia Sub-District Hospital,PLkZf0geGoy,17718,Interchurch Medical Assistance. Inc,Kenya,Meru,0,0,23,8,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
571,2/1/2021,Kibish GK Dispensary,pDcE1KuI01q,14012,AMPATHPlus,Kenya,Turkana County,3,,1,,0,,0,,0,,,,,,0,,0,,,,,,,,,,,,,,,,,
572,2/1/2021,Kibisi Dispensary,ng5M8MjlFpk,14012,AMPATHPlus,Kenya,Bungoma County,0,,21,8,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
573,2/1/2021,Kibugu Health Centre,Amjvsr9TKus,17718,Interchurch Medical Assistance. Inc,Kenya,Embu,0,0,13,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
574,2/1/2021,Kibugua Health Centre,GWGU5sLBMGH,17718,Interchurch Medical Assistance. Inc,Kenya,Tharaka Nithi,1,0,24,3,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575,2/1/2021,Kibuke Dispensary,ZHLC5RYNBOh,14012,AMPATHPlus,Kenya,Bungoma County,,,12,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,2/1/2021,Kibunga Sub-District Hospital,MnVkYrRhRwA,17718,Interchurch Medical Assistance. Inc,Kenya,Tharaka Nithi,0,0,10,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577,2/1/2021,Kiburine Dispensary,Kg0zTVtAxUm,17718,Interchurch Medical Assistance. Inc,Kenya,Meru,0,0,3,1,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
578,2/1/2021,Kibuyuni,dBO9ZItqgKb,17719,APHIAPlus Pwani,Kenya,Kwale,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,2/1/2021,Kieni Kia Ndege Dispensary,WL692GiqMHm,17718,Interchurch Medical Assistance. Inc,Kenya,Meru,0,0,3,1,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
580,2/1/2021,Kiereni Dispensary,G3EbXsPHdL0,17718,Interchurch Medical Assistance. Inc,Kenya,Tharaka Nithi,0,0,9,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,2/1/2021,Kigaa Dispensary,lOVj53te4fi,17718,Interchurch Medical Assistance. Inc,Kenya,Embu,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
582,2/1/2021,Kiguchwa Health Center,SZgqoLCOoCv,17718,Interchurch Medical Assistance. Inc,Kenya,Meru,0,0,7,2,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
583,2/1/2021,Kigumo Dispensary,d8O7IEVmHMb,17718,Interchurch Medical Assistance. Inc,Kenya,Embu,0,0,5,1,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
584,2/1/2021,Kihingo Dispensary (CDF),N4KePG20vwi,18495,Afya Nyota Ya Bonde,Kenya,Nakuru,1,2,21,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585,2/1/2021,Kiirua Dispensary,m2fVjr2GTIa,17718,Interchurch Medical Assistance. Inc,Kenya,Meru,0,0,5,15,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
586,2/1/2021,Kijani (Mirera) Dispensary,wCntDDnmtcG,18495,Afya Nyota Ya Bonde,Kenya,Nakuru,0,0,23,17,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,2/1/2021,Kijauri Sub District Hospital,qkkum9R2N2P,18494,Afya Ziwani,Kenya,Nyamira County,0,0,32,10,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,2/1/2021,Kikoneni Health Centre,LJwOZfas4Z0,17719,APHIAPlus Pwani,Kenya,Kwale,0,1,35,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,2/1/2021,Kilibasi Dispensary,Pvfv2MvArRS,17719,APHIAPlus Pwani,Kenya,Kwale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,2/1/2021,Kilifi District Hospital,IcjLhI2L6g0,17719,APHIAPlus Pwani,Kenya,Kilifi,4,4,75,36,,,3,2,,1,3,2,,,,,,,,,,,,,,,,,,,,,,
591,2/1/2021,Kilimangodo Dispensary,znpvqRXyBM4,17719,APHIAPlus Pwani,Kenya,Kwale,0,0,47,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592,2/1/2021,Kilingili Health Centre,SId8S6Yx9dS,14012,AMPATHPlus,Kenya,Kakamega County,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,2/1/2021,Kima Mission Hospital,j3KSM9EL0nt,14012,AMPATHPlus,Kenya,Vihiga County,,,27,7,,,1,2,,,,2,,,,,,,,,,,,,,,,,,,,,,
594,2/1/2021,Kimachia Dispensary,NwZT5hzUkjB,17718,Interchurch Medical Assistance. Inc,Kenya,Meru,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
595,2/1/2021,Kimaeti Health centre,oKdbQp3nh1Y,14012,AMPATHPlus,Kenya,Bungoma County,,,50,,,,2,,,,,1,,,,,0,,,,,,,,,,,,,,,,,
596,2/1/2021,Kimalel Health centre,loqjN4WbDVj,18495,Afya Nyota Ya Bonde,Kenya,Baringo,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,2/1/2021,Kimalewa Health Centre,YPKfhnCHiW4,14012,AMPATHPlus,Kenya,Bungoma County,,1,16,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,2/1/2021,Kimana Health Centre,IVNgKdZX55Y,18495,Afya Nyota Ya Bonde,Kenya,Kajiado,2,1,53,52,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,2/1/2021,Kimangeti Dispensary,piqzCxAgAWz,14012,AMPATHPlus,Kenya,Kakamega County,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,2/1/2021,Kimanjo Dispensary,K5mruxmX0Vw,18495,Afya Nyota Ya Bonde,Kenya,Laikipia,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,2/1/2021,Kimilili Subcounty Hospital,ufM180r28Ji,14012,AMPATHPlus,Kenya,Bungoma County,2,1,51,8,,,,3,,,,3,,,,,,,,,,,,,,,,,,,,,,
602,2/1/2021,Kiminini Cottage Mission Hospital,PCCzCFl3oWz,14012,AMPATHPlus,Kenya,Trans-Nzoia County,1,2,46,28,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
603,2/1/2021,Kiminini Health Centre,FkjL12r4AiS,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,2/1/2021,Kimnai Health Centre,Sh8p7nYXjU3,14012,AMPATHPlus,Kenya,Elgeyo-Marakwet County,,,13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,2/1/2021,Kimogoi Dispensary,n5kpsG3Ht2s,14012,AMPATHPlus,Kenya,Vihiga County,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
606,2/1/2021,Kimoning Dispensary,JvGDa6uK3Pm,14012,AMPATHPlus,Kenya,Uasin Gishu County,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,2/1/2021,Kimsaw Medical Clinic,gJYo9wqAtFW,18495,Afya Nyota Ya Bonde,Kenya,Nakuru,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,2/1/2021,Kimuri Dispensary,FesmlkZgbzR,14012,AMPATHPlus,Kenya,Uasin Gishu County,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
609,2/1/2021,Kina Murera Dispensary,aFY6mSEf2lr,17718,Interchurch Medical Assistance. Inc,Kenya,Meru,0,0,6,5,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
610,2/1/2021,Kinagoni Dispensary,ZjUqddHhAPf,17719,APHIAPlus Pwani,Kenya,Kwale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,2/1/2021,Kinango Hospital,lFjR87DJQTr,17719,APHIAPlus Pwani,Kenya,Kwale,0,0,10,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,2/1/2021,Kineni Dispensary,dT9OJV1jr8t,18494,Afya Ziwani,Kenya,Nyamira County,0,0,9,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,2/1/2021,Kinondo Kwetu Dispensary,Vdl19jsQVRL,17719,APHIAPlus Pwani,Kenya,Kwale,0,1,34,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,2/1/2021,Kinoro Sub-District Hospital,UvYZDCyPJBu,17718,Interchurch Medical Assistance. Inc,Kenya,Meru,0,0,5,1,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
615,2/1/2021,Kinoru Dispensary,zHWXo9YeEMy,17718,Interchurch Medical Assistance. Inc,Kenya,Meru,1,0,27,5,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
616,2/1/2021,Kionyo Dispensary (Imenti South),NoErV4BxNA7,17718,Interchurch Medical Assistance. Inc,Kenya,Meru,0,0,10,10,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
617,2/1/2021,Kipkabus Health Centre,M7rXTRlFLqB,14012,AMPATHPlus,Kenya,Uasin Gishu County,,,11,6,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,2/1/2021,Kipkebe Health Centre,c8de0oBkwWx,18494,Afya Ziwani,Kenya,Nyamira County,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,2/1/2021,Kipkeikei Dispensary,BlUKGQHUshr,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,1,8,7,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,2/1/2021,Kipkenyo Dispensary,IZJPsyyTGhK,14012,AMPATHPlus,Kenya,Uasin Gishu County,,,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,2/1/2021,Kiplombe AIC Dispensary,aFhm7wXd6C2,14012,AMPATHPlus,Kenya,Uasin Gishu County,,,3,0,,,0,0,,,,0,,0,,,0,0,,,,,,,,,,,,,,,,
622,2/1/2021,Kipsigak Health Centre,vSlupgnCvbB,14012,AMPATHPlus,Kenya,Uasin Gishu County,,,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,2/1/2021,Kipsyenan Dispensary,k63yn8G6eZq,18495,Afya Nyota Ya Bonde,Kenya,Nakuru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,2/1/2021,Kiptagich Dispensary,Es1W5m7Swtf,18495,Afya Nyota Ya Bonde,Kenya,Nakuru,4,0,52,17,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,2/1/2021,Kiptangwanyi Dispensary,wxp1Rcr6dyJ,18495,Afya Nyota Ya Bonde,Kenya,Nakuru,1,2,18,11,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,2/1/2021,Kiraone Dispensary,F1NBPDgGqeM,17718,Interchurch Medical Assistance. Inc,Kenya,Meru,0,0,9,7,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
627,2/1/2021,Kirie Dispensary,Sar9tmOr36x,17718,Interchurch Medical Assistance. Inc,Kenya,Embu,0,0,3,2,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
628,2/1/2021,Kirima Dispensary,g490Mk9Eaqn,17718,Interchurch Medical Assistance. Inc,Kenya,Nyandarua,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
629,2/1/2021,Kiriogo Dispensary,iUa6FxxfB0g,17718,Interchurch Medical Assistance. Inc,Kenya,Nyandarua,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
630,2/1/2021,Kiritiri Health Centre,CtyUwxd2Su2,17718,Interchurch Medical Assistance. Inc,Kenya,Embu,1,2,6,3,0,0,1,0,0,0,2,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
631,2/1/2021,Kirogine Dispensary,sQCei5jPh44,17718,Interchurch Medical Assistance. Inc,Kenya,Meru,0,0,1,2,0,0,1,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
632,2/1/2021,Kisanana Health Centre,JU2qCXnLxj8,18495,Afya Nyota Ya Bonde,Kenya,Baringo,1,2,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633,2/1/2021,Kisauni Dispensary,bWnZlocAGDZ,17719,APHIAPlus Pwani,Kenya,Mombasa,3,0,12,10,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
634,2/1/2021,Kisauni Drop In VCT_ICRH,BAKlS36QY0g,17719,APHIAPlus Pwani,Kenya,Mombasa,0,0,16,3,0,0,2,0,0,0,1,0,0,0,0,0,3,3,,,,,,,,,,,,,,,,
635,2/1/2021,Kisembe Dispensary,DQg9oHt5IxZ,14012,AMPATHPlus,Kenya,Kakamega County,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
636,2/1/2021,Kisima Health Centre,t1sT2mBLig4,18495,Afya Nyota Ya Bonde,Kenya,Samburu,2,1,42,14,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637,2/1/2021,Kisimani Health Services,fgdfYKRrMsJ,17719,APHIAPlus Pwani,Kenya,Mombasa,,,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,2/1/2021,Kisor Dispensary,XrxcrC71Xau,14012,AMPATHPlus,Kenya,Uasin Gishu County,,,3,3,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
639,2/1/2021,Kitalale Dispensary,pEMxgHSOZm7,14012,AMPATHPlus,Kenya,Trans-Nzoia County,1,1,3,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
640,2/1/2021,Kitale County Referral Hospital,QeRvw2MPGd1,14012,AMPATHPlus,Kenya,Trans-Nzoia County,1,,47,46,,,8,6,1,1,,6,,,,,1,,,,,,,,,,,,,,,,,
641,2/1/2021,Kiteje Dispensary,YWf4Z8gbwJa,17719,APHIAPlus Pwani,Kenya,Kwale,1,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,2/1/2021,Kitengela Health Centre,jfqYxCJ2tdx,18495,Afya Nyota Ya Bonde,Kenya,Kajiado,9,3,179,34,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643,2/1/2021,Kitengela Medical Services,eJBNoJDHnrV,18495,Afya Nyota Ya Bonde,Kenya,Kajiado,0,0,26,21,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644,2/1/2021,Kitengela Medical Services (Kajiado),unmapped3,18495,Afya Nyota Ya Bonde,Kenya,Kajiado,0,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645,2/1/2021,Kithegi Dispensary,bwsY8Ome3im,17718,Interchurch Medical Assistance. Inc,Kenya,Embu,0,0,9,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
646,2/1/2021,Kithimu Dispensary,F4EQ1FCnous,17718,Interchurch Medical Assistance. Inc,Kenya,Embu,0,0,17,1,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0
647,2/1/2021,Kiti Dispensary,H4ptP9XTEDq,18495,Afya Nyota Ya Bonde,Kenya,Nakuru,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648,2/1/2021,Kivuli Center/Riruta Health Project,r92jBgTCkAf,17718,Interchurch Medical Assistance. Inc,Kenya,Nairobi,2,1,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,2/1/2021,Kiwalwa Dispensary,o2UdtoBUB55,17719,APHIAPlus Pwani,Kenya,Taita Taveta,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,2/1/2021,Kiwamu Dispensary,CVdi3RseShv,18495,Afya Nyota Ya Bonde,Kenya,Nakuru,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651,2/1/2021,Kiwandani Dispensary,HxWgSzGq7r6,17719,APHIAPlus Pwani,Kenya,Kilifi,,,46,2,,,1,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,
652,2/1/2021,Kizibe Dispensary,O1SObdX1zUi,17719,APHIAPlus Pwani,Kenya,Kwale,2,4,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,2/1/2021,Kizingo Health Center,oojlw5GbPfH,17719,APHIAPlus Pwani,Kenya,Kilifi,2,,30,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,2/1/2021,Kobos Health Centre,Hada69uwgBB,14012,AMPATHPlus,Kenya,Trans-Nzoia County,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,2/1/2021,Kocholwo Sub County Hospital,HtiLTtN35US,14012,AMPATHPlus,Kenya,Elgeyo-Marakwet County,,,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,2/1/2021,Kokotoni Dispensary,xOvnxm0Z7L7,17719,APHIAPlus Pwani,Kenya,Kilifi,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
