date,orgunit,orgunituid,mech_code,partner,operatingunit,psnu,hts_tst.u15.f,hts_tst.u15.m,hts_tst.o15.f,hts_tst.o15.m,hts_tst_pos.u15.f,hts_tst_pos.u15.m,hts_tst_pos.o15.f,hts_tst_pos.o15.m,tx_new.u15.f,tx_new.u15.m,tx_new.o15.f,tx_new.o15.m,vmmc_circ.u15.m,vmmc_circ.o15.m,prep_new.u15.f,prep_new.u15.m,prep_new.o15.f,prep_new.o15.m,tx_curr.u15.f,tx_curr.u15.m,tx_curr.o15.f,tx_curr.o15.m,tx_mmd.u15.f.u3mo,tx_mmd.u15.m.u3mo,tx_mmd.o15.f.u3mo,tx_mmd.o15.m.u3mo,tx_mmd.u15.f.35mo,tx_mmd.u15.m.35mo,tx_mmd.o15.f.35mo,tx_mmd.o15.m.35mo,tx_mmd.u15.f.o6mo,tx_mmd.u15.m.o6mo,tx_mmd.o15.f.o6mo,tx_mmd.o15.m.o6mo
2020/10/19,Khalala Dispensary,bQJMFLnPMTW,14012,AMPATHPlus,Kenya,Bungoma County,,1,3,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/26,Khalala Dispensary,bQJMFLnPMTW,14012,AMPATHPlus,Kenya,Bungoma County,,1,2,1,,0,0,0,,,,,,,,,,,2,6,21,3,0,0,11,5,0,0,4,0,0,0,0,0
2020/10/05,Khalumuli Dispensary,WbyTcnrFutl,14012,AMPATHPlus,Kenya,Bungoma County,,,3,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/12,Khalumuli Dispensary,WbyTcnrFutl,14012,AMPATHPlus,Kenya,Bungoma County,,1,2,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/19,Khalumuli Dispensary,WbyTcnrFutl,14012,AMPATHPlus,Kenya,Bungoma County,,,3,2,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/26,Khalumuli Dispensary,WbyTcnrFutl,14012,AMPATHPlus,Kenya,Bungoma County,1,,3,1,0,,0,0,,,,,,,,,,,0,0,20,4,0,0,15,4,0,0,5,0,0,0,0,0
2020/10/05,Khaoya Dispensary,Cys0nIAIUg1,14012,AMPATHPlus,Kenya,Bungoma County,1,,3,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/12,Khaoya Dispensary,Cys0nIAIUg1,14012,AMPATHPlus,Kenya,Bungoma County,1,,1,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/19,Khaoya Dispensary,Cys0nIAIUg1,14012,AMPATHPlus,Kenya,Bungoma County,1,,3,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/26,Khaoya Dispensary,Cys0nIAIUg1,14012,AMPATHPlus,Kenya,Bungoma County,,,2,,,,0,,,,,,,,,,,,0,2,19,7,0,2,15,6,0,0,4,1,0,0,0,0
2020/10/05,Khasoko Health Centre,gFGpQ6lJpTo,14012,AMPATHPlus,Kenya,Bungoma County,,,6,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/12,Khasoko Health Centre,gFGpQ6lJpTo,14012,AMPATHPlus,Kenya,Bungoma County,,,6,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/19,Khasoko Health Centre,gFGpQ6lJpTo,14012,AMPATHPlus,Kenya,Bungoma County,,,4,2,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/26,Khasoko Health Centre,gFGpQ6lJpTo,14012,AMPATHPlus,Kenya,Bungoma County,,,3,,,,0,,,,,,,,,,,,4,0,47,16,4,0,28,9,0,0,19,7,0,0,0,0
2020/10/05,Kibabii Health Centre,gJ0u5TpaXCi,14012,AMPATHPlus,Kenya,Bungoma County,,,20,4,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/12,Kibabii Health Centre,gJ0u5TpaXCi,14012,AMPATHPlus,Kenya,Bungoma County,,,9,4,,,0,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
2020/10/19,Kibabii Health Centre,gJ0u5TpaXCi,14012,AMPATHPlus,Kenya,Bungoma County,,,13,3,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/26,Kibabii Health Centre,gJ0u5TpaXCi,14012,AMPATHPlus,Kenya,Bungoma County,,,20,3,,,1,0,,,1,,,,,,,,2,0,38,7,2,0,16,6,0,0,22,1,0,0,0,0
2020/10/05,Kibisi Dispensary,ng5M8MjlFpk,14012,AMPATHPlus,Kenya,Bungoma County,,,16,5,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/12,Kibisi Dispensary,ng5M8MjlFpk,14012,AMPATHPlus,Kenya,Bungoma County,,,11,4,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/19,Kibisi Dispensary,ng5M8MjlFpk,14012,AMPATHPlus,Kenya,Bungoma County,,,8,5,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/26,Kibisi Dispensary,ng5M8MjlFpk,14012,AMPATHPlus,Kenya,Bungoma County,,,9,1,,,0,1,,,,1,,,,,,,4,7,73,21,2,3,28,8,2,2,46,13,0,0,0,0
2020/10/05,Kibuke Dispensary,ZHLC5RYNBOh,14012,AMPATHPlus,Kenya,Bungoma County,,,9,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/12,Kibuke Dispensary,ZHLC5RYNBOh,14012,AMPATHPlus,Kenya,Bungoma County,,,9,2,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/19,Kibuke Dispensary,ZHLC5RYNBOh,14012,AMPATHPlus,Kenya,Bungoma County,,,5,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/26,Kibuke Dispensary,ZHLC5RYNBOh,14012,AMPATHPlus,Kenya,Bungoma County,,,3,1,,,0,0,,,,,,,,,,,2,0,74,20,2,0,74,13,0,0,0,0,0,0,0,0
2020/10/05,Kimaeti Dispensary,oKdbQp3nh1Y,14012,AMPATHPlus,Kenya,Bungoma County,,,25,2,,,0,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
2020/10/12,Kimaeti Dispensary,oKdbQp3nh1Y,14012,AMPATHPlus,Kenya,Bungoma County,1,,25,1,0,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/19,Kimaeti Dispensary,oKdbQp3nh1Y,14012,AMPATHPlus,Kenya,Bungoma County,6,,27,1,0,,3,0,,,3,,,,,,,,,,,,,,,,,,,,,,,
2020/10/26,Kimaeti Dispensary,oKdbQp3nh1Y,14012,AMPATHPlus,Kenya,Bungoma County,,,17,1,,,0,0,,,,,,,,,,,11,8,201,56,11,8,171,45,0,0,30,11,0,0,0,0
2020/10/05,Kimalewa Health Centre,YPKfhnCHiW4,14012,AMPATHPlus,Kenya,Bungoma County,,,16,2,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/12,Kimalewa Health Centre,YPKfhnCHiW4,14012,AMPATHPlus,Kenya,Bungoma County,,,18,8,,,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,
2020/10/19,Kimalewa Health Centre,YPKfhnCHiW4,14012,AMPATHPlus,Kenya,Bungoma County,,,8,5,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/26,Kimalewa Health Centre,YPKfhnCHiW4,14012,AMPATHPlus,Kenya,Bungoma County,,,13,4,,,0,0,,,,,,,,,,,7,0,117,34,7,0,87,17,0,0,30,17,0,0,0,0
2020/10/05,Kimilili Subcounty  Hospital,ufM180r28Ji,14012,AMPATHPlus,Kenya,Bungoma County,1,1,51,8,0,0,2,1,,,2,1,,,,,,,,,,,,,,,,,,,,,,
2020/10/12,Kimilili Subcounty  Hospital,ufM180r28Ji,14012,AMPATHPlus,Kenya,Bungoma County,,,55,10,,,0,3,,,,3,,,,,,,,,,,,,,,,,,,,,,
2020/10/19,Kimilili Subcounty  Hospital,ufM180r28Ji,14012,AMPATHPlus,Kenya,Bungoma County,1,2,41,6,0,0,5,2,,,6,1,,,,,,,,,,,,,,,,,,,,,,
2020/10/26,Kimilili Subcounty  Hospital,ufM180r28Ji,14012,AMPATHPlus,Kenya,Bungoma County,2,3,54,8,0,0,6,2,,,7,1,,,,,,,39,36,824,333,35,35,374,62,4,1,450,271,0,0,0,0
2020/10/05,Kongoli Dispensary,PNNr6RKWivz,14012,AMPATHPlus,Kenya,Bungoma County,,,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/12,Kongoli Dispensary,PNNr6RKWivz,14012,AMPATHPlus,Kenya,Bungoma County,,,8,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/19,Kongoli Dispensary,PNNr6RKWivz,14012,AMPATHPlus,Kenya,Bungoma County,,,2,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/26,Kongoli Dispensary,PNNr6RKWivz,14012,AMPATHPlus,Kenya,Bungoma County,,,16,6,,,0,0,,,,,,,,,,,1,0,9,2,1,0,3,2,0,0,6,0,0,0,0,0
2020/10/05,Kopsiro Model Health Centre,yGt3LlNVB83,14012,AMPATHPlus,Kenya,Bungoma County,,,15,1,,,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,
2020/10/12,Kopsiro Model Health Centre,yGt3LlNVB83,14012,AMPATHPlus,Kenya,Bungoma County,,1,25,6,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/19,Kopsiro Model Health Centre,yGt3LlNVB83,14012,AMPATHPlus,Kenya,Bungoma County,,1,20,8,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/26,Kopsiro Model Health Centre,yGt3LlNVB83,14012,AMPATHPlus,Kenya,Bungoma County,,,10,2,,,0,0,,,,,,,,,,,5,4,100,30,5,4,74,24,0,0,26,6,0,0,0,0
2020/10/05,Korosiandet Dispensary,EdRltVTLjX6,14012,AMPATHPlus,Kenya,Bungoma County,,1,2,4,,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,
2020/10/12,Korosiandet Dispensary,EdRltVTLjX6,14012,AMPATHPlus,Kenya,Bungoma County,,,9,1,,,2,0,,,2,,,,,,,,,,,,,,,,,,,,,,,
2020/10/19,Korosiandet Dispensary,EdRltVTLjX6,14012,AMPATHPlus,Kenya,Bungoma County,,,6,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/26,Korosiandet Dispensary,EdRltVTLjX6,14012,AMPATHPlus,Kenya,Bungoma County,,,5,2,,,1,0,,,1,,,,,,,,3,7,127,56,3,7,79,30,0,0,48,26,0,0,0,0
2020/10/05,Koshok Dispensary,gHueBBI5vNT,14012,AMPATHPlus,Kenya,Bungoma County,,,2,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/12,Koshok Dispensary,gHueBBI5vNT,14012,AMPATHPlus,Kenya,Bungoma County,,,2,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/19,Koshok Dispensary,gHueBBI5vNT,14012,AMPATHPlus,Kenya,Bungoma County,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/26,Koshok Dispensary,gHueBBI5vNT,14012,AMPATHPlus,Kenya,Bungoma County,,,1,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/05,Kubura Dispensary,Hh2NVJz4ilH,14012,AMPATHPlus,Kenya,Bungoma County,,,3,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/12,Kubura Dispensary,Hh2NVJz4ilH,14012,AMPATHPlus,Kenya,Bungoma County,,,4,2,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/19,Kubura Dispensary,Hh2NVJz4ilH,14012,AMPATHPlus,Kenya,Bungoma County,,,3,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/26,Kubura Dispensary,Hh2NVJz4ilH,14012,AMPATHPlus,Kenya,Bungoma County,,,4,3,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/05,Lukhome Dispensary (Bungoma Central),c1uwTUgvzHV,14012,AMPATHPlus,Kenya,Bungoma County,2,1,15,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/12,Lukhome Dispensary (Bungoma Central),c1uwTUgvzHV,14012,AMPATHPlus,Kenya,Bungoma County,,1,8,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/19,Lukhome Dispensary (Bungoma Central),c1uwTUgvzHV,14012,AMPATHPlus,Kenya,Bungoma County,1,1,5,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/26,Lukhome Dispensary (Bungoma Central),c1uwTUgvzHV,14012,AMPATHPlus,Kenya,Bungoma County,,1,5,1,,0,0,0,,,,,,,,,,,2,3,28,12,2,3,12,7,0,0,16,5,0,0,0,0
2020/10/05,Lukhuna Dispensary,lAWBG9Tb74F,14012,AMPATHPlus,Kenya,Bungoma County,,,7,2,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/12,Lukhuna Dispensary,lAWBG9Tb74F,14012,AMPATHPlus,Kenya,Bungoma County,,,9,2,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/19,Lukhuna Dispensary,lAWBG9Tb74F,14012,AMPATHPlus,Kenya,Bungoma County,,,7,2,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/26,Lukhuna Dispensary,lAWBG9Tb74F,14012,AMPATHPlus,Kenya,Bungoma County,,,5,2,,,1,0,,,,,,,,,,,5,2,75,20,5,2,46,15,0,0,25,9,0,0,0,0
2020/10/05,Lukusi Dispensary,b9Xo8MgM9ae,14012,AMPATHPlus,Kenya,Bungoma County,,,3,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/12,Lukusi Dispensary,b9Xo8MgM9ae,14012,AMPATHPlus,Kenya,Bungoma County,,,2,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/19,Lukusi Dispensary,b9Xo8MgM9ae,14012,AMPATHPlus,Kenya,Bungoma County,,1,2,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/26,Lukusi Dispensary,b9Xo8MgM9ae,14012,AMPATHPlus,Kenya,Bungoma County,,1,2,,,0,0,,,,,,,,,,,,1,0,13,3,1,0,12,3,0,0,1,0,0,0,0,0
2020/10/05,Lumboka Medical Services,J5oZojVD0vI,14012,AMPATHPlus,Kenya,Bungoma County,,,7,5,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/12,Lumboka Medical Services,J5oZojVD0vI,14012,AMPATHPlus,Kenya,Bungoma County,,,8,6,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/19,Lumboka Medical Services,J5oZojVD0vI,14012,AMPATHPlus,Kenya,Bungoma County,,,18,23,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/26,Lumboka Medical Services,J5oZojVD0vI,14012,AMPATHPlus,Kenya,Bungoma County,,1,23,16,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/05,Lunakwe Dispensary,IgtDjOQNvbH,14012,AMPATHPlus,Kenya,Bungoma County,,,5,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/12,Lunakwe Dispensary,IgtDjOQNvbH,14012,AMPATHPlus,Kenya,Bungoma County,,,5,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/19,Lunakwe Dispensary,IgtDjOQNvbH,14012,AMPATHPlus,Kenya,Bungoma County,,,5,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/26,Lunakwe Dispensary,IgtDjOQNvbH,14012,AMPATHPlus,Kenya,Bungoma County,,,5,,,,0,,,,,,,,,,,,2,0,24,5,2,0,24,5,0,0,0,0,0,0,0,0
2020/10/05,Lungai Dispensary,dds8LpfGq2Y,14012,AMPATHPlus,Kenya,Bungoma County,,,11,5,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/12,Lungai Dispensary,dds8LpfGq2Y,14012,AMPATHPlus,Kenya,Bungoma County,,,12,2,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/19,Lungai Dispensary,dds8LpfGq2Y,14012,AMPATHPlus,Kenya,Bungoma County,,,8,3,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/26,Lungai Dispensary,dds8LpfGq2Y,14012,AMPATHPlus,Kenya,Bungoma County,,,8,2,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/05,Lurare Dispensary,lBknNXh8nEv,14012,AMPATHPlus,Kenya,Bungoma County,,,3,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/12,Lurare Dispensary,lBknNXh8nEv,14012,AMPATHPlus,Kenya,Bungoma County,,1,3,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/19,Lurare Dispensary,lBknNXh8nEv,14012,AMPATHPlus,Kenya,Bungoma County,,,3,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/26,Lurare Dispensary,lBknNXh8nEv,14012,AMPATHPlus,Kenya,Bungoma County,,,2,,,,0,,,,,,,,,,,,4,6,27,13,4,6,18,4,0,0,9,9,0,0,0,0
2020/10/05,Luucho Dispensarry,AJLX3xSVy9G,14012,AMPATHPlus,Kenya,Bungoma County,1,,5,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/12,Luucho Dispensarry,AJLX3xSVy9G,14012,AMPATHPlus,Kenya,Bungoma County,,,4,5,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/19,Luucho Dispensarry,AJLX3xSVy9G,14012,AMPATHPlus,Kenya,Bungoma County,,,2,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/26,Luucho Dispensarry,AJLX3xSVy9G,14012,AMPATHPlus,Kenya,Bungoma County,,,3,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/05,Luuya Dispensary,ZLD30i4Of3F,14012,AMPATHPlus,Kenya,Bungoma County,,,8,3,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/12,Luuya Dispensary,ZLD30i4Of3F,14012,AMPATHPlus,Kenya,Bungoma County,,,14,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/19,Luuya Dispensary,ZLD30i4Of3F,14012,AMPATHPlus,Kenya,Bungoma County,,,10,5,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/26,Luuya Dispensary,ZLD30i4Of3F,14012,AMPATHPlus,Kenya,Bungoma County,,,10,5,,,0,0,,,,,,,,,,,1,0,15,4,1,0,9,3,0,0,6,1,0,0,0,0
2020/10/05,Lwanda Dispensary (Bungoma Central),vzpTDgvyd0U,14012,AMPATHPlus,Kenya,Bungoma County,,,6,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/12,Lwanda Dispensary (Bungoma Central),vzpTDgvyd0U,14012,AMPATHPlus,Kenya,Bungoma County,,1,16,13,,0,4,0,,,4,,,,,,,,,,,,,,,,,,,,,,,
2020/10/19,Lwanda Dispensary (Bungoma Central),vzpTDgvyd0U,14012,AMPATHPlus,Kenya,Bungoma County,,,7,10,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/26,Lwanda Dispensary (Bungoma Central),vzpTDgvyd0U,14012,AMPATHPlus,Kenya,Bungoma County,1,,3,3,0,,0,0,,,,,,,,,,,1,0,19,6,1,0,10,3,0,0,9,3,0,0,0,0
2020/10/05,Lwandanyi Dispensary,CVTLvvucj9m,14012,AMPATHPlus,Kenya,Bungoma County,,,6,2,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/12,Lwandanyi Dispensary,CVTLvvucj9m,14012,AMPATHPlus,Kenya,Bungoma County,,,8,4,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/19,Lwandanyi Dispensary,CVTLvvucj9m,14012,AMPATHPlus,Kenya,Bungoma County,,,9,3,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/26,Lwandanyi Dispensary,CVTLvvucj9m,14012,AMPATHPlus,Kenya,Bungoma County,,,8,2,,,0,0,,,,,,,,,,,2,1,39,18,2,1,23,11,0,0,16,7,0,0,0,0
2020/10/05,Mabanga Medical Clinic,zR1aNDltxoP,14012,AMPATHPlus,Kenya,Bungoma County,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/12,Mabanga Medical Clinic,zR1aNDltxoP,14012,AMPATHPlus,Kenya,Bungoma County,,,0,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/19,Mabanga Medical Clinic,zR1aNDltxoP,14012,AMPATHPlus,Kenya,Bungoma County,,,0,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/26,Mabanga Medical Clinic,zR1aNDltxoP,14012,AMPATHPlus,Kenya,Bungoma County,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/05,Machwele Dispensary,AiU5yr0jlNl,14012,AMPATHPlus,Kenya,Bungoma County,,,6,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/12,Machwele Dispensary,AiU5yr0jlNl,14012,AMPATHPlus,Kenya,Bungoma County,,,3,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/19,Machwele Dispensary,AiU5yr0jlNl,14012,AMPATHPlus,Kenya,Bungoma County,,,4,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/26,Machwele Dispensary,AiU5yr0jlNl,14012,AMPATHPlus,Kenya,Bungoma County,,,4,,,,0,,,,,,,,,,,,1,4,73,18,1,4,73,18,0,0,0,0,0,0,0,0
2020/10/05,Maeni Dispensary,zpRzkIEA96p,14012,AMPATHPlus,Kenya,Bungoma County,,,6,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/12,Maeni Dispensary,zpRzkIEA96p,14012,AMPATHPlus,Kenya,Bungoma County,,,4,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/19,Maeni Dispensary,zpRzkIEA96p,14012,AMPATHPlus,Kenya,Bungoma County,,,4,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/26,Maeni Dispensary,zpRzkIEA96p,14012,AMPATHPlus,Kenya,Bungoma County,,,4,1,,,0,0,,,,,,,,,,,2,1,38,7,2,1,38,7,0,0,0,0,0,0,0,0
2020/10/05,Mahanga Dispensary,ZyQSeKvEle1,14012,AMPATHPlus,Kenya,Bungoma County,,,3,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/12,Mahanga Dispensary,ZyQSeKvEle1,14012,AMPATHPlus,Kenya,Bungoma County,,,2,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/19,Mahanga Dispensary,ZyQSeKvEle1,14012,AMPATHPlus,Kenya,Bungoma County,,,2,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/26,Mahanga Dispensary,ZyQSeKvEle1,14012,AMPATHPlus,Kenya,Bungoma County,,1,3,,,0,0,,,,,,,,,,,,0,2,14,5,0,2,12,4,0,0,2,1,0,0,0,0
2020/10/05,Makhanga Dispensary,EA1aTbWA3uJ,14012,AMPATHPlus,Kenya,Bungoma County,,,5,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/12,Makhanga Dispensary,EA1aTbWA3uJ,14012,AMPATHPlus,Kenya,Bungoma County,,,5,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/19,Makhanga Dispensary,EA1aTbWA3uJ,14012,AMPATHPlus,Kenya,Bungoma County,,,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/26,Makhanga Dispensary,EA1aTbWA3uJ,14012,AMPATHPlus,Kenya,Bungoma County,,,5,,,,0,,,,,,,,,,,,2,0,19,8,2,0,14,5,0,0,5,3,0,0,0,0
2020/10/05,Makhonge Health Centre,gMRmOJ3B9Xl,14012,AMPATHPlus,Kenya,Bungoma County,,,18,1,,,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,
2020/10/12,Makhonge Health Centre,gMRmOJ3B9Xl,14012,AMPATHPlus,Kenya,Bungoma County,1,,14,4,0,,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,
2020/10/19,Makhonge Health Centre,gMRmOJ3B9Xl,14012,AMPATHPlus,Kenya,Bungoma County,,,16,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/26,Makhonge Health Centre,gMRmOJ3B9Xl,14012,AMPATHPlus,Kenya,Bungoma County,,,22,1,,,1,0,,,1,,,,,,,,15,13,178,57,13,11,113,39,2,2,64,18,0,0,0,0
2020/10/05,Makutano  Dispensary,Uzmyc5WGDiw,14012,AMPATHPlus,Kenya,Bungoma County,1,4,24,6,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/12,Makutano  Dispensary,Uzmyc5WGDiw,14012,AMPATHPlus,Kenya,Bungoma County,1,,26,5,0,,0,3,,,,2,,,,,,,,,,,,,,,,,,,,,,
2020/10/19,Makutano  Dispensary,Uzmyc5WGDiw,14012,AMPATHPlus,Kenya,Bungoma County,1,,17,4,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/26,Makutano  Dispensary,Uzmyc5WGDiw,14012,AMPATHPlus,Kenya,Bungoma County,,,19,8,,,1,0,,,1,,,,,,,,11,19,236,68,3,7,77,42,7,9,133,26,0,0,0,0
2020/10/05,Malakisi Health Centre,DKjoxUjxI2F,14012,AMPATHPlus,Kenya,Bungoma County,,,11,3,,,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,
2020/10/12,Malakisi Health Centre,DKjoxUjxI2F,14012,AMPATHPlus,Kenya,Bungoma County,,,10,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/19,Malakisi Health Centre,DKjoxUjxI2F,14012,AMPATHPlus,Kenya,Bungoma County,,,8,3,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/26,Malakisi Health Centre,DKjoxUjxI2F,14012,AMPATHPlus,Kenya,Bungoma County,1,,17,3,0,,0,0,,,,,,,,,,,10,11,283,124,7,9,123,42,0,2,160,81,0,0,0,0
2020/10/05,Matulo Dispensary,ojCPXuQMk0M,14012,AMPATHPlus,Kenya,Bungoma County,,1,2,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/12,Matulo Dispensary,ojCPXuQMk0M,14012,AMPATHPlus,Kenya,Bungoma County,,,6,1,,,0,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
2020/10/19,Matulo Dispensary,ojCPXuQMk0M,14012,AMPATHPlus,Kenya,Bungoma County,,,7,4,,,2,0,,,2,,,,,,,,,,,,,,,,,,,,,,,
2020/10/26,Matulo Dispensary,ojCPXuQMk0M,14012,AMPATHPlus,Kenya,Bungoma County,,,4,3,,,0,0,,,,,,,,,,,1,2,12,11,1,2,9,7,0,0,3,4,0,0,0,0
2020/10/05,Mayanja Dispensary,Wjo5K0TCvcc,14012,AMPATHPlus,Kenya,Bungoma County,,1,10,6,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/10/12,Mayanja Dispensary,Wjo5K0TCvcc,14012,AMPATHPlus,Kenya,Bungoma County,,,22,4,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
